datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,irradiance_Wm2,windspeed_ms,temperature_C,datetime_athens,hour_of_day,month,day_of_week,is_weekend
2024-01-09 12:00:00+00:00,937.0,2061.0,2998.0,358.0,4.68,12.1,2024-01-09 14:00:00+02:00,12,1,1,0
2024-01-09 13:00:00+00:00,650.0,2410.0,3060.0,208.0,7.95,9.1,2024-01-09 15:00:00+02:00,13,1,1,0
2024-01-09 14:00:00+00:00,276.0,2630.0,2906.0,120.0,9.0,7.9,2024-01-09 16:00:00+02:00,14,1,1,0
2024-01-09 15:00:00+00:00,18.0,2660.0,2678.0,48.0,7.12,6.1,2024-01-09 17:00:00+02:00,15,1,1,0
2024-01-09 16:00:00+00:00,0.0,2655.0,2655.0,2.0,6.32,5.4,2024-01-09 18:00:00+02:00,16,1,1,0
2024-01-09 17:00:00+00:00,0.0,2665.0,2665.0,0.0,5.85,5.4,2024-01-09 19:00:00+02:00,17,1,1,0
2024-01-09 18:00:00+00:00,0.0,2685.0,2685.0,0.0,3.35,5.2,2024-01-09 20:00:00+02:00,18,1,1,0
2024-01-09 19:00:00+00:00,0.0,2691.0,2691.0,0.0,0.85,4.9,2024-01-09 21:00:00+02:00,19,1,1,0
2024-01-09 20:00:00+00:00,0.0,2663.0,2663.0,0.0,1.03,4.6,2024-01-09 22:00:00+02:00,20,1,1,0
2024-01-09 21:00:00+00:00,0.0,2656.0,2656.0,0.0,1.56,4.7,2024-01-09 23:00:00+02:00,21,1,1,0
2024-01-09 22:00:00+00:00,0.0,2641.0,2641.0,0.0,1.62,4.7,2024-01-10 00:00:00+02:00,22,1,1,0
2024-01-09 23:00:00+00:00,0.0,2605.0,2605.0,0.0,1.84,4.7,2024-01-10 01:00:00+02:00,23,1,1,0
2024-01-10 00:00:00+00:00,0.0,2516.0,2516.0,0.0,1.75,4.7,2024-01-10 02:00:00+02:00,0,1,2,0
2024-01-10 01:00:00+00:00,0.0,2403.0,2403.0,0.0,1.0,5.6,2024-01-10 03:00:00+02:00,1,1,2,0
2024-01-10 02:00:00+00:00,0.0,2349.0,2349.0,0.0,1.1,5.3,2024-01-10 04:00:00+02:00,2,1,2,0
2024-01-10 03:00:00+00:00,0.0,2291.0,2291.0,0.0,0.95,5.4,2024-01-10 05:00:00+02:00,3,1,2,0
2024-01-10 04:00:00+00:00,0.0,2217.0,2217.0,0.0,0.82,5.7,2024-01-10 06:00:00+02:00,4,1,2,0
2024-01-10 05:00:00+00:00,1.0,2216.0,2217.0,0.0,1.2,5.8,2024-01-10 07:00:00+02:00,5,1,2,0
2024-01-10 06:00:00+00:00,203.0,2199.0,2402.0,1.0,1.33,5.8,2024-01-10 08:00:00+02:00,6,1,2,0
2024-01-10 07:00:00+00:00,909.0,2187.0,3096.0,34.0,0.85,6.0,2024-01-10 09:00:00+02:00,7,1,2,0
2024-01-10 08:00:00+00:00,1626.0,2184.0,3810.0,105.0,1.12,6.7,2024-01-10 10:00:00+02:00,8,1,2,0
2024-01-10 09:00:00+00:00,2104.0,2173.0,4277.0,173.0,2.12,7.2,2024-01-10 11:00:00+02:00,9,1,2,0
2024-01-10 10:00:00+00:00,2548.0,2152.0,4700.0,188.0,1.75,7.4,2024-01-10 12:00:00+02:00,10,1,2,0
2024-01-10 11:00:00+00:00,2668.0,2084.0,4752.0,255.0,2.65,8.1,2024-01-10 13:00:00+02:00,11,1,2,0
2024-01-10 12:00:00+00:00,2438.0,2020.0,4458.0,243.0,2.86,8.2,2024-01-10 14:00:00+02:00,12,1,2,0
2024-01-10 13:00:00+00:00,1687.0,1945.0,3632.0,224.0,2.75,8.2,2024-01-10 15:00:00+02:00,13,1,2,0
2024-01-10 14:00:00+00:00,540.0,1850.0,2390.0,125.0,2.52,7.8,2024-01-10 16:00:00+02:00,14,1,2,0
2024-01-10 15:00:00+00:00,15.0,1821.0,1836.0,61.0,1.66,7.2,2024-01-10 17:00:00+02:00,15,1,2,0
2024-01-10 16:00:00+00:00,0.0,1817.0,1817.0,3.0,1.14,6.4,2024-01-10 18:00:00+02:00,16,1,2,0
2024-01-10 17:00:00+00:00,0.0,1831.0,1831.0,0.0,1.53,5.6,2024-01-10 19:00:00+02:00,17,1,2,0
2024-01-10 18:00:00+00:00,0.0,1837.0,1837.0,0.0,1.68,6.2,2024-01-10 20:00:00+02:00,18,1,2,0
2024-01-10 19:00:00+00:00,0.0,1834.0,1834.0,0.0,1.43,4.8,2024-01-10 21:00:00+02:00,19,1,2,0
2024-01-10 20:00:00+00:00,0.0,1743.0,1743.0,0.0,1.0,5.1,2024-01-10 22:00:00+02:00,20,1,2,0
2024-01-10 21:00:00+00:00,0.0,1674.0,1674.0,0.0,0.41,5.3,2024-01-10 23:00:00+02:00,21,1,2,0
2024-01-10 22:00:00+00:00,0.0,1645.0,1645.0,0.0,0.45,5.2,2024-01-11 00:00:00+02:00,22,1,2,0
2024-01-10 23:00:00+00:00,0.0,1664.0,1664.0,0.0,0.41,5.1,2024-01-11 01:00:00+02:00,23,1,2,0
2024-01-11 00:00:00+00:00,0.0,1638.0,1638.0,0.0,0.32,5.1,2024-01-11 02:00:00+02:00,0,1,3,0
2024-01-11 01:00:00+00:00,0.0,1636.0,1636.0,0.0,1.84,5.2,2024-01-11 03:00:00+02:00,1,1,3,0
2024-01-11 02:00:00+00:00,0.0,1556.0,1556.0,0.0,1.24,4.6,2024-01-11 04:00:00+02:00,2,1,3,0
2024-01-11 03:00:00+00:00,0.0,1449.0,1449.0,0.0,0.92,5.2,2024-01-11 05:00:00+02:00,3,1,3,0
2024-01-11 04:00:00+00:00,0.0,1414.0,1414.0,0.0,1.04,4.1,2024-01-11 06:00:00+02:00,4,1,3,0
2024-01-11 05:00:00+00:00,4.0,1342.0,1346.0,0.0,1.24,3.2,2024-01-11 07:00:00+02:00,5,1,3,0
2024-01-11 06:00:00+00:00,269.0,1310.0,1579.0,2.0,1.53,2.0,2024-01-11 08:00:00+02:00,6,1,3,0
2024-01-11 07:00:00+00:00,965.0,1155.0,2120.0,86.0,0.5,4.7,2024-01-11 09:00:00+02:00,7,1,3,0
2024-01-11 08:00:00+00:00,1633.0,976.0,2609.0,202.0,0.92,6.8,2024-01-11 10:00:00+02:00,8,1,3,0
2024-01-11 09:00:00+00:00,2137.0,914.0,3051.0,297.0,1.2,8.1,2024-01-11 11:00:00+02:00,9,1,3,0
2024-01-11 10:00:00+00:00,2467.0,824.0,3291.0,388.0,1.92,9.1,2024-01-11 12:00:00+02:00,10,1,3,0
2024-01-11 11:00:00+00:00,2402.0,842.0,3244.0,379.0,2.28,9.5,2024-01-11 13:00:00+02:00,11,1,3,0
2024-01-11 12:00:00+00:00,1968.0,768.0,2736.0,417.0,1.91,10.0,2024-01-11 14:00:00+02:00,12,1,3,0
2024-01-11 13:00:00+00:00,1253.0,624.0,1877.0,355.0,1.9,9.7,2024-01-11 15:00:00+02:00,13,1,3,0
2024-01-11 14:00:00+00:00,393.0,575.0,968.0,245.0,1.48,9.5,2024-01-11 16:00:00+02:00,14,1,3,0
2024-01-11 15:00:00+00:00,10.0,471.0,481.0,101.0,1.61,8.2,2024-01-11 17:00:00+02:00,15,1,3,0
2024-01-11 16:00:00+00:00,0.0,419.0,419.0,5.0,2.21,6.2,2024-01-11 18:00:00+02:00,16,1,3,0
2024-01-11 17:00:00+00:00,0.0,449.0,449.0,0.0,2.46,4.9,2024-01-11 19:00:00+02:00,17,1,3,0
2024-01-11 18:00:00+00:00,0.0,400.0,400.0,0.0,2.08,5.1,2024-01-11 20:00:00+02:00,18,1,3,0
2024-01-11 19:00:00+00:00,0.0,377.0,377.0,0.0,1.64,5.7,2024-01-11 21:00:00+02:00,19,1,3,0
2024-01-11 20:00:00+00:00,0.0,372.0,372.0,0.0,2.33,4.8,2024-01-11 22:00:00+02:00,20,1,3,0
2024-01-11 21:00:00+00:00,0.0,375.0,375.0,0.0,2.16,5.0,2024-01-11 23:00:00+02:00,21,1,3,0
2024-01-11 22:00:00+00:00,0.0,384.0,384.0,0.0,1.66,5.6,2024-01-12 00:00:00+02:00,22,1,3,0
2024-01-11 23:00:00+00:00,0.0,376.0,376.0,0.0,1.25,5.7,2024-01-12 01:00:00+02:00,23,1,3,0
2024-01-12 00:00:00+00:00,0.0,377.0,377.0,0.0,1.64,5.8,2024-01-12 02:00:00+02:00,0,1,4,0
2024-01-12 01:00:00+00:00,0.0,356.0,356.0,0.0,1.35,6.9,2024-01-12 03:00:00+02:00,1,1,4,0
2024-01-12 02:00:00+00:00,0.0,364.0,364.0,0.0,1.71,7.1,2024-01-12 04:00:00+02:00,2,1,4,0
2024-01-12 03:00:00+00:00,0.0,475.0,475.0,0.0,1.71,7.2,2024-01-12 05:00:00+02:00,3,1,4,0
2024-01-12 04:00:00+00:00,0.0,560.0,560.0,0.0,1.66,7.3,2024-01-12 06:00:00+02:00,4,1,4,0
2024-01-12 05:00:00+00:00,3.0,640.0,643.0,0.0,1.48,7.4,2024-01-12 07:00:00+02:00,5,1,4,0
2024-01-12 06:00:00+00:00,315.0,807.0,1122.0,0.0,1.7,7.4,2024-01-12 08:00:00+02:00,6,1,4,0
2024-01-12 07:00:00+00:00,1182.0,1035.0,2217.0,14.0,1.08,7.7,2024-01-12 09:00:00+02:00,7,1,4,0
2024-01-12 08:00:00+00:00,2227.0,1374.0,3601.0,55.0,1.55,7.9,2024-01-12 10:00:00+02:00,8,1,4,0
2024-01-12 09:00:00+00:00,2873.0,1656.0,4529.0,88.0,1.84,8.2,2024-01-12 11:00:00+02:00,9,1,4,0
2024-01-12 10:00:00+00:00,3070.0,1841.0,4911.0,74.0,1.7,8.1,2024-01-12 12:00:00+02:00,10,1,4,0
2024-01-12 11:00:00+00:00,3051.0,2062.0,5113.0,124.0,1.77,8.6,2024-01-12 13:00:00+02:00,11,1,4,0
2024-01-12 12:00:00+00:00,2660.0,2156.0,4816.0,90.0,1.9,8.6,2024-01-12 14:00:00+02:00,12,1,4,0
2024-01-12 13:00:00+00:00,1848.0,2249.0,4097.0,116.0,2.57,8.6,2024-01-12 15:00:00+02:00,13,1,4,0
2024-01-12 14:00:00+00:00,650.0,2475.0,3125.0,97.0,2.4,8.1,2024-01-12 16:00:00+02:00,14,1,4,0
2024-01-12 15:00:00+00:00,23.0,2583.0,2606.0,43.0,2.89,7.7,2024-01-12 17:00:00+02:00,15,1,4,0
2024-01-12 16:00:00+00:00,0.0,2580.0,2580.0,2.0,2.53,7.2,2024-01-12 18:00:00+02:00,16,1,4,0
2024-01-12 17:00:00+00:00,0.0,2709.0,2709.0,0.0,2.01,6.7,2024-01-12 19:00:00+02:00,17,1,4,0
2024-01-12 18:00:00+00:00,0.0,2634.0,2634.0,0.0,1.61,5.6,2024-01-12 20:00:00+02:00,18,1,4,0
2024-01-12 19:00:00+00:00,0.0,2574.0,2574.0,0.0,2.1,6.3,2024-01-12 21:00:00+02:00,19,1,4,0
2024-01-12 20:00:00+00:00,0.0,2465.0,2465.0,0.0,2.41,6.6,2024-01-12 22:00:00+02:00,20,1,4,0
2024-01-12 21:00:00+00:00,0.0,2330.0,2330.0,0.0,2.55,6.4,2024-01-12 23:00:00+02:00,21,1,4,0
2024-01-12 22:00:00+00:00,0.0,2348.0,2348.0,0.0,3.04,5.8,2024-01-13 00:00:00+02:00,22,1,4,0
2024-01-12 23:00:00+00:00,0.0,2377.0,2377.0,0.0,3.29,5.3,2024-01-13 01:00:00+02:00,23,1,4,0
2024-01-13 00:00:00+00:00,0.0,2311.0,2311.0,0.0,2.75,4.8,2024-01-13 02:00:00+02:00,0,1,5,1
2024-01-13 01:00:00+00:00,0.0,2221.0,2221.0,0.0,2.4,5.0,2024-01-13 03:00:00+02:00,1,1,5,1
2024-01-13 02:00:00+00:00,0.0,2162.0,2162.0,0.0,2.31,5.4,2024-01-13 04:00:00+02:00,2,1,5,1
2024-01-13 03:00:00+00:00,0.0,2118.0,2118.0,0.0,2.31,5.5,2024-01-13 05:00:00+02:00,3,1,5,1
2024-01-13 04:00:00+00:00,0.0,2003.0,2003.0,0.0,2.5,5.3,2024-01-13 06:00:00+02:00,4,1,5,1
2024-01-13 05:00:00+00:00,2.0,1931.0,1933.0,0.0,2.47,5.0,2024-01-13 07:00:00+02:00,5,1,5,1
2024-01-13 06:00:00+00:00,270.0,1812.0,2082.0,2.0,2.26,4.9,2024-01-13 08:00:00+02:00,6,1,5,1
2024-01-13 07:00:00+00:00,1145.0,1707.0,2852.0,61.0,1.81,6.1,2024-01-13 09:00:00+02:00,7,1,5,1
2024-01-13 08:00:00+00:00,2199.0,1612.0,3811.0,162.0,2.97,7.0,2024-01-13 10:00:00+02:00,8,1,5,1
2024-01-13 09:00:00+00:00,2836.0,1418.0,4254.0,231.0,3.4,7.4,2024-01-13 11:00:00+02:00,9,1,5,1
2024-01-13 10:00:00+00:00,3307.0,1268.0,4575.0,283.0,3.2,7.8,2024-01-13 12:00:00+02:00,10,1,5,1
2024-01-13 11:00:00+00:00,3403.0,1151.0,4554.0,272.0,2.66,8.1,2024-01-13 13:00:00+02:00,11,1,5,1
2024-01-13 12:00:00+00:00,3044.0,1015.0,4059.0,336.0,2.82,8.7,2024-01-13 14:00:00+02:00,12,1,5,1
2024-01-13 13:00:00+00:00,2165.0,885.0,3050.0,236.0,3.04,7.3,2024-01-13 15:00:00+02:00,13,1,5,1
2024-01-13 14:00:00+00:00,808.0,802.0,1610.0,236.0,2.31,7.7,2024-01-13 16:00:00+02:00,14,1,5,1
2024-01-13 15:00:00+00:00,30.0,805.0,835.0,96.0,2.0,6.9,2024-01-13 17:00:00+02:00,15,1,5,1
2024-01-13 16:00:00+00:00,5.0,655.0,660.0,5.0,1.9,6.1,2024-01-13 18:00:00+02:00,16,1,5,1
2024-01-13 17:00:00+00:00,0.0,600.0,600.0,0.0,1.02,5.1,2024-01-13 19:00:00+02:00,17,1,5,1
2024-01-13 18:00:00+00:00,0.0,471.0,471.0,0.0,1.22,4.1,2024-01-13 20:00:00+02:00,18,1,5,1
2024-01-13 19:00:00+00:00,0.0,424.0,424.0,0.0,2.15,2.6,2024-01-13 21:00:00+02:00,19,1,5,1
2024-01-13 20:00:00+00:00,0.0,424.0,424.0,0.0,2.47,2.0,2024-01-13 22:00:00+02:00,20,1,5,1
2024-01-13 21:00:00+00:00,0.0,409.0,409.0,0.0,2.51,1.3,2024-01-13 23:00:00+02:00,21,1,5,1
2024-01-13 22:00:00+00:00,0.0,377.0,377.0,0.0,2.51,1.0,2024-01-14 00:00:00+02:00,22,1,5,1
2024-01-13 23:00:00+00:00,0.0,352.0,352.0,0.0,2.64,0.9,2024-01-14 01:00:00+02:00,23,1,5,1
2024-01-14 00:00:00+00:00,0.0,357.0,357.0,0.0,2.42,0.8,2024-01-14 02:00:00+02:00,0,1,6,1
2024-01-14 01:00:00+00:00,0.0,376.0,376.0,0.0,2.02,2.2,2024-01-14 03:00:00+02:00,1,1,6,1
2024-01-14 02:00:00+00:00,0.0,448.0,448.0,0.0,2.12,2.0,2024-01-14 04:00:00+02:00,2,1,6,1
2024-01-14 03:00:00+00:00,0.0,534.0,534.0,0.0,2.15,1.9,2024-01-14 05:00:00+02:00,3,1,6,1
2024-01-14 04:00:00+00:00,0.0,636.0,636.0,0.0,2.33,1.9,2024-01-14 06:00:00+02:00,4,1,6,1
2024-01-14 05:00:00+00:00,5.0,689.0,694.0,0.0,2.2,1.7,2024-01-14 07:00:00+02:00,5,1,6,1
2024-01-14 06:00:00+00:00,509.0,743.0,1252.0,3.0,2.06,2.2,2024-01-14 08:00:00+02:00,6,1,6,1
2024-01-14 07:00:00+00:00,2020.0,821.0,2841.0,95.0,1.61,5.3,2024-01-14 09:00:00+02:00,7,1,6,1
2024-01-14 08:00:00+00:00,3230.0,905.0,4135.0,254.0,0.36,7.2,2024-01-14 10:00:00+02:00,8,1,6,1
2024-01-14 09:00:00+00:00,3756.0,1097.0,4853.0,394.0,1.08,7.9,2024-01-14 11:00:00+02:00,9,1,6,1
2024-01-14 10:00:00+00:00,3862.0,1226.0,5088.0,478.0,1.04,8.6,2024-01-14 12:00:00+02:00,10,1,6,1
2024-01-14 11:00:00+00:00,3663.0,1448.0,5111.0,493.0,0.73,9.0,2024-01-14 13:00:00+02:00,11,1,6,1
2024-01-14 12:00:00+00:00,3200.0,1527.0,4727.0,463.0,1.17,9.7,2024-01-14 14:00:00+02:00,12,1,6,1
2024-01-14 13:00:00+00:00,2320.0,1472.0,3792.0,352.0,2.41,10.2,2024-01-14 15:00:00+02:00,13,1,6,1
2024-01-14 14:00:00+00:00,890.0,1626.0,2516.0,205.0,1.17,10.1,2024-01-14 16:00:00+02:00,14,1,6,1
2024-01-14 15:00:00+00:00,40.0,1801.0,1841.0,103.0,1.3,9.2,2024-01-14 17:00:00+02:00,15,1,6,1
2024-01-14 16:00:00+00:00,7.0,1840.0,1847.0,7.0,1.12,8.3,2024-01-14 18:00:00+02:00,16,1,6,1
2024-01-14 17:00:00+00:00,0.0,1900.0,1900.0,0.0,1.63,7.7,2024-01-14 19:00:00+02:00,17,1,6,1
2024-01-14 18:00:00+00:00,0.0,1886.0,1886.0,0.0,3.4,8.5,2024-01-14 20:00:00+02:00,18,1,6,1
2024-01-14 19:00:00+00:00,0.0,1839.0,1839.0,0.0,3.55,8.3,2024-01-14 21:00:00+02:00,19,1,6,1
2024-01-14 20:00:00+00:00,0.0,1780.0,1780.0,0.0,4.1,8.4,2024-01-14 22:00:00+02:00,20,1,6,1
2024-01-14 21:00:00+00:00,0.0,1678.0,1678.0,0.0,4.11,7.9,2024-01-14 23:00:00+02:00,21,1,6,1
2024-01-14 22:00:00+00:00,0.0,1495.0,1495.0,0.0,3.4,7.0,2024-01-15 00:00:00+02:00,22,1,6,1
2024-01-14 23:00:00+00:00,0.0,1255.0,1255.0,0.0,2.62,5.8,2024-01-15 01:00:00+02:00,23,1,6,1
2024-01-15 00:00:00+00:00,0.0,1234.0,1234.0,0.0,2.11,5.7,2024-01-15 02:00:00+02:00,0,1,0,0
2024-01-15 01:00:00+00:00,0.0,1333.0,1333.0,0.0,1.77,6.3,2024-01-15 03:00:00+02:00,1,1,0,0
2024-01-15 02:00:00+00:00,0.0,1424.0,1424.0,0.0,1.2,8.6,2024-01-15 04:00:00+02:00,2,1,0,0
2024-01-15 03:00:00+00:00,0.0,1540.0,1540.0,0.0,0.98,8.4,2024-01-15 05:00:00+02:00,3,1,0,0
2024-01-15 04:00:00+00:00,0.0,1613.0,1613.0,0.0,1.1,8.0,2024-01-15 06:00:00+02:00,4,1,0,0
2024-01-15 05:00:00+00:00,7.0,1630.0,1637.0,0.0,1.82,4.8,2024-01-15 07:00:00+02:00,5,1,0,0
2024-01-15 06:00:00+00:00,291.0,1765.0,2056.0,3.0,1.9,4.4,2024-01-15 08:00:00+02:00,6,1,0,0
2024-01-15 07:00:00+00:00,893.0,1904.0,2797.0,87.0,1.53,7.6,2024-01-15 09:00:00+02:00,7,1,0,0
2024-01-15 08:00:00+00:00,1553.0,1887.0,3440.0,220.0,0.71,9.2,2024-01-15 10:00:00+02:00,8,1,0,0
2024-01-15 09:00:00+00:00,1929.0,1894.0,3823.0,364.0,0.41,10.5,2024-01-15 11:00:00+02:00,9,1,0,0
2024-01-15 10:00:00+00:00,1691.0,1995.0,3686.0,440.0,0.81,11.8,2024-01-15 12:00:00+02:00,10,1,0,0
2024-01-15 11:00:00+00:00,1100.0,1975.0,3075.0,469.0,2.47,12.9,2024-01-15 13:00:00+02:00,11,1,0,0
2024-01-15 12:00:00+00:00,691.0,2147.0,2838.0,309.0,3.28,13.4,2024-01-15 14:00:00+02:00,12,1,0,0
2024-01-15 13:00:00+00:00,390.0,2219.0,2609.0,120.0,2.16,12.9,2024-01-15 15:00:00+02:00,13,1,0,0
2024-01-15 14:00:00+00:00,133.0,2275.0,2408.0,85.0,2.3,12.9,2024-01-15 16:00:00+02:00,14,1,0,0
2024-01-15 15:00:00+00:00,8.0,2191.0,2199.0,32.0,2.04,11.9,2024-01-15 17:00:00+02:00,15,1,0,0
2024-01-15 16:00:00+00:00,0.0,2354.0,2354.0,1.0,1.96,11.6,2024-01-15 18:00:00+02:00,16,1,0,0
2024-01-15 17:00:00+00:00,0.0,2370.0,2370.0,0.0,1.84,11.3,2024-01-15 19:00:00+02:00,17,1,0,0
2024-01-15 18:00:00+00:00,0.0,2497.0,2497.0,0.0,2.31,11.4,2024-01-15 20:00:00+02:00,18,1,0,0
2024-01-15 19:00:00+00:00,0.0,2671.0,2671.0,0.0,3.32,12.1,2024-01-15 21:00:00+02:00,19,1,0,0
2024-01-15 20:00:00+00:00,0.0,2664.0,2664.0,0.0,5.59,12.8,2024-01-15 22:00:00+02:00,20,1,0,0
2024-01-15 21:00:00+00:00,0.0,2672.0,2672.0,0.0,4.16,13.1,2024-01-15 23:00:00+02:00,21,1,0,0
2024-01-15 22:00:00+00:00,0.0,2614.0,2614.0,0.0,2.83,12.8,2024-01-16 00:00:00+02:00,22,1,0,0
2024-01-15 23:00:00+00:00,0.0,2553.0,2553.0,0.0,2.01,11.4,2024-01-16 01:00:00+02:00,23,1,0,0
2024-01-16 00:00:00+00:00,0.0,2437.0,2437.0,0.0,1.92,10.5,2024-01-16 02:00:00+02:00,0,1,1,0
2024-01-16 01:00:00+00:00,0.0,2347.0,2347.0,0.0,0.99,10.9,2024-01-16 03:00:00+02:00,1,1,1,0
2024-01-16 02:00:00+00:00,0.0,2407.0,2407.0,0.0,1.5,8.9,2024-01-16 04:00:00+02:00,2,1,1,0
2024-01-16 03:00:00+00:00,0.0,2423.0,2423.0,0.0,1.5,9.0,2024-01-16 05:00:00+02:00,3,1,1,0
2024-01-16 04:00:00+00:00,0.0,2229.0,2229.0,0.0,1.53,9.1,2024-01-16 06:00:00+02:00,4,1,1,0
2024-01-16 05:00:00+00:00,5.0,1993.0,1998.0,0.0,1.82,8.2,2024-01-16 07:00:00+02:00,5,1,1,0
2024-01-16 06:00:00+00:00,463.0,1804.0,2267.0,3.0,2.0,7.7,2024-01-16 08:00:00+02:00,6,1,1,0
2024-01-16 07:00:00+00:00,1749.0,1658.0,3407.0,87.0,1.71,10.9,2024-01-16 09:00:00+02:00,7,1,1,0
2024-01-16 08:00:00+00:00,2853.0,1557.0,4410.0,239.0,1.53,12.4,2024-01-16 10:00:00+02:00,8,1,1,0
2024-01-16 09:00:00+00:00,3342.0,1485.0,4827.0,366.0,1.32,13.2,2024-01-16 11:00:00+02:00,9,1,1,0
2024-01-16 10:00:00+00:00,3435.0,1479.0,4914.0,456.0,1.22,14.3,2024-01-16 12:00:00+02:00,10,1,1,0
2024-01-16 11:00:00+00:00,3276.0,1409.0,4685.0,477.0,1.73,15.2,2024-01-16 13:00:00+02:00,11,1,1,0
2024-01-16 12:00:00+00:00,2851.0,1283.0,4134.0,468.0,2.53,16.8,2024-01-16 14:00:00+02:00,12,1,1,0
2024-01-16 13:00:00+00:00,2017.0,1058.0,3075.0,374.0,3.51,17.5,2024-01-16 15:00:00+02:00,13,1,1,0
2024-01-16 14:00:00+00:00,793.0,886.0,1679.0,254.0,2.11,16.9,2024-01-16 16:00:00+02:00,14,1,1,0
2024-01-16 15:00:00+00:00,41.0,773.0,814.0,112.0,1.41,14.6,2024-01-16 17:00:00+02:00,15,1,1,0
2024-01-16 16:00:00+00:00,7.0,651.0,658.0,8.0,0.0,15.2,2024-01-16 18:00:00+02:00,16,1,1,0
2024-01-16 17:00:00+00:00,0.0,526.0,526.0,0.0,0.99,15.0,2024-01-16 19:00:00+02:00,17,1,1,0
2024-01-16 18:00:00+00:00,0.0,449.0,449.0,0.0,1.14,14.4,2024-01-16 20:00:00+02:00,18,1,1,0
2024-01-16 19:00:00+00:00,0.0,421.0,421.0,0.0,2.2,10.4,2024-01-16 21:00:00+02:00,19,1,1,0
2024-01-16 20:00:00+00:00,0.0,393.0,393.0,0.0,2.77,10.2,2024-01-16 22:00:00+02:00,20,1,1,0
2024-01-16 21:00:00+00:00,0.0,341.0,341.0,0.0,3.0,9.9,2024-01-16 23:00:00+02:00,21,1,1,0
2024-01-16 22:00:00+00:00,0.0,334.0,334.0,0.0,2.92,9.7,2024-01-17 00:00:00+02:00,22,1,1,0
2024-01-16 23:00:00+00:00,0.0,347.0,347.0,0.0,3.0,9.4,2024-01-17 01:00:00+02:00,23,1,1,0
2024-01-17 00:00:00+00:00,0.0,409.0,409.0,0.0,3.19,9.1,2024-01-17 02:00:00+02:00,0,1,2,0
2024-01-17 01:00:00+00:00,0.0,411.0,411.0,0.0,2.69,10.1,2024-01-17 03:00:00+02:00,1,1,2,0
2024-01-17 02:00:00+00:00,0.0,471.0,471.0,0.0,2.05,9.6,2024-01-17 04:00:00+02:00,2,1,2,0
2024-01-17 03:00:00+00:00,0.0,515.0,515.0,0.0,2.05,9.6,2024-01-17 05:00:00+02:00,3,1,2,0
2024-01-17 04:00:00+00:00,0.0,466.0,466.0,0.0,1.7,10.4,2024-01-17 06:00:00+02:00,4,1,2,0
2024-01-17 05:00:00+00:00,4.0,413.0,417.0,0.0,1.56,11.0,2024-01-17 07:00:00+02:00,5,1,2,0
2024-01-17 06:00:00+00:00,344.0,397.0,741.0,3.0,1.66,10.7,2024-01-17 08:00:00+02:00,6,1,2,0
2024-01-17 07:00:00+00:00,1403.0,405.0,1808.0,86.0,1.03,12.2,2024-01-17 09:00:00+02:00,7,1,2,0
2024-01-17 08:00:00+00:00,2411.0,384.0,2795.0,244.0,0.67,13.5,2024-01-17 10:00:00+02:00,8,1,2,0
2024-01-17 09:00:00+00:00,3108.0,370.0,3478.0,381.0,0.91,14.1,2024-01-17 11:00:00+02:00,9,1,2,0
2024-01-17 10:00:00+00:00,3179.0,445.0,3624.0,466.0,1.48,14.9,2024-01-17 12:00:00+02:00,10,1,2,0
2024-01-17 11:00:00+00:00,3003.0,551.0,3554.0,493.0,2.12,15.1,2024-01-17 13:00:00+02:00,11,1,2,0
2024-01-17 12:00:00+00:00,2328.0,643.0,2971.0,410.0,1.98,14.9,2024-01-17 14:00:00+02:00,12,1,2,0
2024-01-17 13:00:00+00:00,1385.0,744.0,2129.0,336.0,2.34,15.1,2024-01-17 15:00:00+02:00,13,1,2,0
2024-01-17 14:00:00+00:00,442.0,837.0,1279.0,242.0,1.56,14.8,2024-01-17 16:00:00+02:00,14,1,2,0
2024-01-17 15:00:00+00:00,21.0,988.0,1009.0,114.0,0.54,13.6,2024-01-17 17:00:00+02:00,15,1,2,0
2024-01-17 16:00:00+00:00,1.0,1114.0,1115.0,8.0,1.44,11.9,2024-01-17 18:00:00+02:00,16,1,2,0
2024-01-17 17:00:00+00:00,0.0,1291.0,1291.0,0.0,0.67,13.6,2024-01-17 19:00:00+02:00,17,1,2,0
2024-01-17 18:00:00+00:00,0.0,1549.0,1549.0,0.0,1.0,13.8,2024-01-17 20:00:00+02:00,18,1,2,0
2024-01-17 19:00:00+00:00,0.0,1772.0,1772.0,0.0,1.34,12.9,2024-01-17 21:00:00+02:00,19,1,2,0
2024-01-17 20:00:00+00:00,0.0,1926.0,1926.0,0.0,1.08,13.9,2024-01-17 22:00:00+02:00,20,1,2,0
2024-01-17 21:00:00+00:00,0.0,1836.0,1836.0,0.0,1.03,13.8,2024-01-17 23:00:00+02:00,21,1,2,0
2024-01-17 22:00:00+00:00,0.0,1912.0,1912.0,0.0,0.95,13.4,2024-01-18 00:00:00+02:00,22,1,2,0
2024-01-17 23:00:00+00:00,0.0,2043.0,2043.0,0.0,1.14,13.2,2024-01-18 01:00:00+02:00,23,1,2,0
2024-01-18 00:00:00+00:00,0.0,2090.0,2090.0,0.0,0.92,12.9,2024-01-18 02:00:00+02:00,0,1,3,0
