datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,datetime_athens,hour_of_day,month,day_of_week,is_weekend,windspeed_greece_weighted_ms,windspeed_greece_simple_ms,irradiance_Wm2,windspeed_ms,temperature_C,cloudcover_pct,cloudcover_low_pct,cloudcover_mid_pct,cloudcover_high_pct,price_EURperMWh,is_negative_price,price_rolling24h
2026-01-11 04:00:00+00:00,0.0,2244.0,2244.0,2026-01-11 06:00:00+02:00,4,1,6,1,6.154000000000001,,0.0,2.05,9.9,3,1,2,1,82.26,0,86.28479166666666
2026-01-11 05:00:00+00:00,3.0,2040.0,2043.0,2026-01-11 07:00:00+02:00,5,1,6,1,6.3945,,0.0,1.06,8.5,6,1,3,2,81.6025,0,86.23447916666667
2026-01-11 06:00:00+00:00,253.0,2077.0,2330.0,2026-01-11 08:00:00+02:00,6,1,6,1,6.005,,2.0,2.01,8.7,38,1,5,36,84.15,0,85.343125
2026-01-11 07:00:00+00:00,1124.0,2161.0,3285.0,2026-01-11 09:00:00+02:00,7,1,6,1,4.7145,,85.0,2.3,9.6,78,12,55,63,76.6125,0,84.78604166666666
2026-01-11 08:00:00+00:00,2024.0,2114.0,4138.0,2026-01-11 10:00:00+02:00,8,1,6,1,4.048,,184.0,2.33,10.2,93,2,73,92,52.625,0,83.35635416666666
2026-01-11 09:00:00+00:00,2652.0,1822.0,4474.0,2026-01-11 11:00:00+02:00,9,1,6,1,5.0915,,298.0,2.75,10.9,46,2,4,44,57.585,0,83.13843750000001
2026-01-11 10:00:00+00:00,3055.0,1698.0,4753.0,2026-01-11 12:00:00+02:00,10,1,6,1,8.314,,449.0,3.71,12.3,33,17,1,18,76.9925,0,83.42979166666667
2026-01-11 11:00:00+00:00,2835.0,1747.0,4582.0,2026-01-11 13:00:00+02:00,11,1,6,1,8.267,,480.0,4.47,12.9,44,18,4,30,95.35,0,84.545
2026-01-11 12:00:00+00:00,2378.0,1741.0,4119.0,2026-01-11 14:00:00+02:00,12,1,6,1,8.520999999999999,,433.0,4.8,12.6,31,5,9,23,91.1975,0,85.76677083333334
2026-01-11 13:00:00+00:00,1563.0,1752.0,3315.0,2026-01-11 15:00:00+02:00,13,1,6,1,9.191,,349.0,4.7,12.8,31,8,6,24,85.8975,0,86.43770833333333
2026-01-11 14:00:00+00:00,535.0,1838.0,2373.0,2026-01-11 16:00:00+02:00,14,1,6,1,9.149,,237.0,4.58,12.1,15,2,5,10,87.08,0,86.41187500000001
2026-01-11 15:00:00+00:00,23.0,1873.0,1896.0,2026-01-11 17:00:00+02:00,15,1,6,1,9.134,,96.0,3.07,11.6,23,9,11,13,115.7225,0,86.70020833333332
2026-01-11 16:00:00+00:00,0.0,1963.0,1963.0,2026-01-11 18:00:00+02:00,16,1,6,1,9.1295,,5.0,2.87,9.9,9,5,4,2,121.735,0,86.57385416666666
2026-01-11 17:00:00+00:00,0.0,2035.0,2035.0,2026-01-11 19:00:00+02:00,17,1,6,1,9.896,,0.0,2.56,8.9,53,20,42,17,121.2625,0,86.86864583333333
2026-01-11 18:00:00+00:00,0.0,2211.0,2211.0,2026-01-11 20:00:00+02:00,18,1,6,1,9.9145,,0.0,2.3,8.4,55,17,20,37,123.555,0,87.3978125
2026-01-11 19:00:00+00:00,0.0,2373.0,2373.0,2026-01-11 21:00:00+02:00,19,1,6,1,10.217,,0.0,3.18,8.5,27,22,5,2,112.83,0,88.18072916666667
2026-01-11 20:00:00+00:00,0.0,2425.0,2425.0,2026-01-11 22:00:00+02:00,20,1,6,1,10.126,,0.0,3.32,7.7,29,23,13,0,87.0025,0,88.20677083333334
2026-01-11 21:00:00+00:00,0.0,2371.0,2371.0,2026-01-11 23:00:00+02:00,21,1,6,1,10.341,,0.0,3.51,7.2,25,23,8,1,83.5575,0,88.22197916666666
2026-01-11 22:00:00+00:00,0.0,2406.0,2406.0,2026-01-12 00:00:00+02:00,22,1,6,1,10.258499999999998,,0.0,3.97,6.9,22,10,13,1,80.5325,0,88.92875000000002
2026-01-11 23:00:00+00:00,0.0,2469.0,2469.0,2026-01-12 01:00:00+02:00,23,1,6,1,9.6235,,0.0,4.39,6.2,9,5,5,0,82.085,0,88.8809375
2026-01-12 00:00:00+00:00,0.0,2533.0,2533.0,2026-01-12 02:00:00+02:00,0,1,0,0,9.624,,0.0,3.68,6.7,27,26,3,0,80.6725,0,88.74374999999999
2026-01-12 01:00:00+00:00,0.0,2415.0,2415.0,2026-01-12 03:00:00+02:00,1,1,0,0,9.6865,,0.0,3.7,5.9,16,16,1,0,84.5375,0,88.84354166666667
2026-01-12 02:00:00+00:00,0.0,2261.0,2261.0,2026-01-12 04:00:00+02:00,2,1,0,0,9.501,,0.0,4.2,5.3,12,12,0,0,79.4025,0,88.62197916666668
2026-01-12 03:00:00+00:00,0.0,2275.0,2275.0,2026-01-12 05:00:00+02:00,3,1,0,0,9.5995,,0.0,3.87,4.8,46,45,2,0,81.2425,0,88.56208333333332
2026-01-12 04:00:00+00:00,0.0,2326.0,2326.0,2026-01-12 06:00:00+02:00,4,1,0,0,9.7925,,0.0,4.16,4.5,38,35,5,0,83.9775,0,88.63364583333333
2026-01-12 05:00:00+00:00,4.0,2590.0,2594.0,2026-01-12 07:00:00+02:00,5,1,0,0,9.8555,,0.0,4.41,4.3,52,51,1,0,101.83,0,89.47645833333333
2026-01-12 06:00:00+00:00,375.0,2664.0,3039.0,2026-01-12 08:00:00+02:00,6,1,0,0,9.4265,,2.0,4.4,4.5,34,34,1,0,137.3275,0,91.69218749999999
2026-01-12 07:00:00+00:00,1800.0,2695.0,4495.0,2026-01-12 09:00:00+02:00,7,1,0,0,10.274,,83.0,4.63,4.8,60,60,0,0,87.5925,0,92.14968750000001
2026-01-12 08:00:00+00:00,3376.0,2674.0,6050.0,2026-01-12 10:00:00+02:00,8,1,0,0,10.6655,,189.0,5.46,5.3,91,73,66,0,61.4225,0,92.51625000000001
2026-01-12 09:00:00+00:00,4278.0,2591.0,6869.0,2026-01-12 11:00:00+02:00,9,1,0,0,10.449,,288.0,6.12,5.8,87,61,66,0,55.48,0,92.42854166666667
2026-01-12 10:00:00+00:00,4675.0,2523.0,7198.0,2026-01-12 12:00:00+02:00,10,1,0,0,9.882,,408.0,5.71,6.4,8,4,5,0,14.8625,0,89.83979166666666
2026-01-12 11:00:00+00:00,4852.0,2552.0,7404.0,2026-01-12 13:00:00+02:00,11,1,0,0,9.5255,,490.0,5.57,6.8,26,23,4,0,27.865,0,87.02791666666667
2026-01-12 12:00:00+00:00,4497.0,2507.0,7004.0,2026-01-12 14:00:00+02:00,12,1,0,0,10.3045,,417.0,5.72,5.6,76,41,58,0,52.5,0,85.41552083333333
2026-01-12 13:00:00+00:00,3294.0,2489.0,5783.0,2026-01-12 15:00:00+02:00,13,1,0,0,10.176,,263.0,5.33,5.5,98,5,98,0,61.115,0,84.38291666666666
2026-01-12 14:00:00+00:00,1267.0,2453.0,3720.0,2026-01-12 16:00:00+02:00,14,1,0,0,9.281,,174.0,5.56,5.2,98,3,98,0,93.9475,0,84.6690625
2026-01-12 15:00:00+00:00,51.0,2392.0,2443.0,2026-01-12 17:00:00+02:00,15,1,0,0,8.474,,85.0,4.94,4.8,78,1,78,0,155.70749999999998,0,86.33510416666667
2026-01-12 16:00:00+00:00,0.0,2312.0,2312.0,2026-01-12 18:00:00+02:00,16,1,0,0,8.213,,5.0,5.0,4.2,23,1,23,0,161.86,0,88.00697916666667
2026-01-12 17:00:00+00:00,0.0,2393.0,2393.0,2026-01-12 19:00:00+02:00,17,1,0,0,8.341,,0.0,5.22,3.9,1,0,1,0,148.96,0,89.16104166666666
2026-01-12 18:00:00+00:00,0.0,2405.0,2405.0,2026-01-12 20:00:00+02:00,18,1,0,0,8.3995,,0.0,5.01,3.9,3,3,0,0,150.0375,0,90.26447916666666
2026-01-12 19:00:00+00:00,0.0,2264.0,2264.0,2026-01-12 21:00:00+02:00,19,1,0,0,7.8445,,0.0,5.23,3.8,5,2,0,2,150.0025,0,91.81333333333333
2026-01-12 20:00:00+00:00,0.0,2123.0,2123.0,2026-01-12 22:00:00+02:00,20,1,0,0,7.1715,,0.0,4.41,3.8,1,0,0,0,142.2225,0,94.11416666666666
2026-01-12 21:00:00+00:00,0.0,2100.0,2100.0,2026-01-12 23:00:00+02:00,21,1,0,0,6.866,,0.0,3.13,3.5,0,0,0,0,104.395,0,94.98239583333333
2026-01-12 22:00:00+00:00,0.0,1920.0,1920.0,2026-01-13 00:00:00+02:00,22,1,0,0,6.982500000000001,,0.0,2.77,3.4,2,2,0,0,104.0675,0,95.96302083333332
2026-01-12 23:00:00+00:00,0.0,1861.0,1861.0,2026-01-13 01:00:00+02:00,23,1,0,0,6.8455,,0.0,2.14,3.1,1,1,0,0,112.69,0,97.23822916666667
2026-01-13 00:00:00+00:00,0.0,1774.0,1774.0,2026-01-13 02:00:00+02:00,0,1,1,0,6.434500000000001,,0.0,1.82,2.3,2,2,0,0,105.2975,0,98.26427083333334
2026-01-13 01:00:00+00:00,0.0,1691.0,1691.0,2026-01-13 03:00:00+02:00,1,1,1,0,6.629,,0.0,1.82,2.2,2,2,0,0,110.15,0,99.33145833333333
2026-01-13 02:00:00+00:00,0.0,1706.0,1706.0,2026-01-13 04:00:00+02:00,2,1,1,0,6.371,,0.0,1.37,1.6,0,0,0,0,104.2625,0,100.36729166666667
2026-01-13 03:00:00+00:00,0.0,1680.0,1680.0,2026-01-13 05:00:00+02:00,3,1,1,0,5.77,,0.0,1.03,0.8,0,0,0,0,113.12,0,101.69552083333333
2026-01-13 04:00:00+00:00,0.0,1532.0,1532.0,2026-01-13 06:00:00+02:00,4,1,1,0,5.568,,0.0,0.92,0.3,0,0,0,0,117.0025,0,103.07156249999998
2026-01-13 05:00:00+00:00,9.0,1267.0,1276.0,2026-01-13 07:00:00+02:00,5,1,1,0,5.4135,,0.0,0.85,-0.1,0,0,0,0,125.88,0,104.07364583333333
2026-01-13 06:00:00+00:00,705.0,1094.0,1799.0,2026-01-13 08:00:00+02:00,6,1,1,0,5.5805,,3.0,1.31,0.3,0,0,0,0,149.0075,0,104.5603125
2026-01-13 07:00:00+00:00,2707.0,888.0,3595.0,2026-01-13 09:00:00+02:00,7,1,1,0,5.567,,95.0,1.41,3.3,5,0,0,5,124.805,0,106.11083333333333
2026-01-13 08:00:00+00:00,4062.0,651.0,4713.0,2026-01-13 10:00:00+02:00,8,1,1,0,5.6,,256.0,0.43,6.3,0,0,0,0,99.41,0,107.69364583333333
2026-01-13 09:00:00+00:00,4702.0,579.0,5281.0,2026-01-13 11:00:00+02:00,9,1,1,0,5.0405,,394.0,0.89,8.1,10,0,0,10,89.345,0,109.1046875
2026-01-13 10:00:00+00:00,5145.0,587.0,5732.0,2026-01-13 12:00:00+02:00,10,1,1,0,4.9030000000000005,,486.0,1.38,9.1,2,0,0,2,86.4,0,112.08541666666666
2026-01-13 11:00:00+00:00,5187.0,674.0,5861.0,2026-01-13 13:00:00+02:00,11,1,1,0,4.7085,,521.0,1.67,9.5,1,0,0,1,84.9425,0,114.46364583333333
2026-01-13 12:00:00+00:00,4639.0,771.0,5410.0,2026-01-13 14:00:00+02:00,12,1,1,0,4.7475,,492.0,2.02,9.9,4,0,0,4,86.7375,0,115.89020833333335
2026-01-13 13:00:00+00:00,3286.0,915.0,4201.0,2026-01-13 15:00:00+02:00,13,1,1,0,4.253,,401.0,2.04,9.9,0,0,0,0,97.635,0,117.411875
2026-01-13 14:00:00+00:00,1291.0,1051.0,2342.0,2026-01-13 16:00:00+02:00,14,1,1,0,3.959000000000001,,267.0,1.96,9.6,0,0,0,0,133.895,0,119.07635416666666
2026-01-13 15:00:00+00:00,69.0,1242.0,1311.0,2026-01-13 17:00:00+02:00,15,1,1,0,3.7895,,110.0,1.15,9.1,0,0,0,0,255.39,0,123.22979166666669
2026-01-13 16:00:00+00:00,0.0,1438.0,1438.0,2026-01-13 18:00:00+02:00,16,1,1,0,3.721,,6.0,0.87,8.1,2,0,0,2,378.485,0,132.25583333333333
2026-01-13 17:00:00+00:00,0.0,1362.0,1362.0,2026-01-13 19:00:00+02:00,17,1,1,0,3.5995,,0.0,1.55,8.6,3,0,0,3,371.47,0,141.52708333333334
2026-01-13 18:00:00+00:00,0.0,1393.0,1393.0,2026-01-13 20:00:00+02:00,18,1,1,0,3.3485000000000005,,0.0,1.5,9.0,0,0,0,0,269.7175,0,146.51375
2026-01-13 19:00:00+00:00,0.0,1503.0,1503.0,2026-01-13 21:00:00+02:00,19,1,1,0,4.066,,0.0,1.69,9.2,1,0,0,1,140.0,0,146.09697916666667
2026-01-13 20:00:00+00:00,0.0,1580.0,1580.0,2026-01-13 22:00:00+02:00,20,1,1,0,4.3655,,0.0,1.68,9.1,0,0,0,0,134.805,0,145.7879166666667
2026-01-13 21:00:00+00:00,0.0,1541.0,1541.0,2026-01-13 23:00:00+02:00,21,1,1,0,4.6115,,0.0,1.81,9.0,0,0,0,0,124.225,0,146.61416666666668
2026-01-13 22:00:00+00:00,0.0,1394.0,1394.0,2026-01-14 00:00:00+02:00,22,1,1,0,4.7685,,0.0,2.12,9.1,1,0,1,0,118.02,0,147.19552083333335
2026-01-13 23:00:00+00:00,0.0,1171.0,1171.0,2026-01-14 01:00:00+02:00,23,1,1,0,4.739,,0.0,1.88,8.8,0,0,0,0,100.88,0,146.7034375
2026-01-14 00:00:00+00:00,0.0,960.0,960.0,2026-01-14 02:00:00+02:00,0,1,2,0,4.1735,,0.0,1.36,7.5,0,0,0,0,108.2575,0,146.8267708333333
2026-01-14 01:00:00+00:00,0.0,831.0,831.0,2026-01-14 03:00:00+02:00,1,1,2,0,4.296,,0.0,0.36,7.1,1,1,0,0,107.02,0,146.69635416666668
2026-01-14 02:00:00+00:00,0.0,761.0,761.0,2026-01-14 04:00:00+02:00,2,1,2,0,4.221,,0.0,0.18,5.9,2,1,1,0,114.195,0,147.11020833333333
2026-01-14 03:00:00+00:00,0.0,699.0,699.0,2026-01-14 05:00:00+02:00,3,1,2,0,4.122,,0.0,0.78,5.4,23,1,7,22,94.975,0,146.35416666666666
2026-01-14 04:00:00+00:00,0.0,718.0,718.0,2026-01-14 06:00:00+02:00,4,1,2,0,3.9935,,0.0,1.42,4.7,1,1,0,0,113.335,0,146.20135416666668
2026-01-14 05:00:00+00:00,8.0,689.0,697.0,2026-01-14 07:00:00+02:00,5,1,2,0,3.757,,0.0,1.37,4.1,4,4,0,0,131.0375,0,146.41625
2026-01-14 06:00:00+00:00,801.0,584.0,1385.0,2026-01-14 08:00:00+02:00,6,1,2,0,3.3735,,2.0,1.33,3.8,5,5,0,0,150.0,0,146.45760416666667
2026-01-14 07:00:00+00:00,2951.0,457.0,3408.0,2026-01-14 09:00:00+02:00,7,1,2,0,3.1185,,81.0,0.72,7.0,1,1,0,0,104.6625,0,145.6183333333333
2026-01-14 08:00:00+00:00,4567.0,351.0,4918.0,2026-01-14 10:00:00+02:00,8,1,2,0,2.734,,232.0,0.22,10.2,0,0,0,0,86.66499999999999,0,145.08729166666666
2026-01-14 09:00:00+00:00,5322.0,291.0,5613.0,2026-01-14 11:00:00+02:00,9,1,2,0,2.329,,382.0,0.64,12.1,0,0,0,0,80.58,0,144.72208333333336
2026-01-14 10:00:00+00:00,5570.0,300.0,5870.0,2026-01-14 12:00:00+02:00,10,1,2,0,2.5035000000000003,,478.0,0.97,13.3,0,0,0,0,75.9725,0,144.28760416666668
2026-01-14 11:00:00+00:00,5308.0,286.0,5594.0,2026-01-14 13:00:00+02:00,11,1,2,0,2.478,,513.0,1.27,14.1,0,0,0,0,75.59,0,143.89791666666667
2026-01-14 12:00:00+00:00,4659.0,280.0,4939.0,2026-01-14 14:00:00+02:00,12,1,2,0,2.9450000000000003,,488.0,1.99,14.1,0,0,0,0,80.6975,0,143.64624999999998
2026-01-14 13:00:00+00:00,3391.0,310.0,3701.0,2026-01-14 15:00:00+02:00,13,1,2,0,2.4805,,401.0,1.93,14.1,0,0,0,0,83.2675,0,143.04760416666667
2026-01-14 14:00:00+00:00,1329.0,274.0,1603.0,2026-01-14 16:00:00+02:00,14,1,2,0,2.8445,,269.0,1.74,13.6,0,0,0,0,137.6275,0,143.203125
2026-01-14 15:00:00+00:00,59.0,300.0,359.0,2026-01-14 17:00:00+02:00,15,1,2,0,3.4155000000000006,,113.0,1.2,12.7,0,0,0,0,190.0,0,140.47854166666664
2026-01-14 16:00:00+00:00,0.0,392.0,392.0,2026-01-14 18:00:00+02:00,16,1,2,0,3.216,,7.0,0.95,11.4,0,0,0,0,283.0,0,136.5
2026-01-14 17:00:00+00:00,0.0,467.0,467.0,2026-01-14 19:00:00+02:00,17,1,2,0,3.1415,,0.0,1.93,11.2,0,0,0,0,261.7475,0,131.92822916666665
2026-01-14 18:00:00+00:00,0.0,580.0,580.0,2026-01-14 20:00:00+02:00,18,1,2,0,3.186,,0.0,1.57,10.7,0,0,0,0,250.065,0,131.109375
2026-01-14 19:00:00+00:00,0.0,680.0,680.0,2026-01-14 21:00:00+02:00,19,1,2,0,3.5005,,0.0,1.66,10.2,0,0,0,0,165.2375,0,132.16093750000002
2026-01-14 20:00:00+00:00,0.0,812.0,812.0,2026-01-14 22:00:00+02:00,20,1,2,0,3.7415,,0.0,1.5,9.9,0,0,0,0,140.2,0,132.38572916666666
2026-01-14 21:00:00+00:00,0.0,851.0,851.0,2026-01-14 23:00:00+02:00,21,1,2,0,3.759,,0.0,0.79,9.1,0,0,0,0,124.83,0,132.4109375
2026-01-14 22:00:00+00:00,0.0,865.0,865.0,2026-01-15 00:00:00+02:00,22,1,2,0,3.694,,0.0,0.22,8.8,0,0,0,0,119.6625,0,132.47937499999998
2026-01-14 23:00:00+00:00,0.0,1066.0,1066.0,2026-01-15 01:00:00+02:00,23,1,2,0,3.7115,,0.0,0.16,8.6,0,0,0,0,112.69,0,132.97145833333332
2026-01-15 00:00:00+00:00,0.0,1132.0,1132.0,2026-01-15 02:00:00+02:00,0,1,3,0,3.3305,,0.0,0.11,8.6,0,0,0,0,114.1425,0,133.21666666666667
2026-01-15 01:00:00+00:00,0.0,1142.0,1142.0,2026-01-15 03:00:00+02:00,1,1,3,0,3.4625,,0.0,0.11,8.2,0,0,0,0,109.1875,0,133.30697916666668
2026-01-15 02:00:00+00:00,0.0,1199.0,1199.0,2026-01-15 04:00:00+02:00,2,1,3,0,3.424,,0.0,0.21,7.3,0,0,0,0,95.73,0,132.53760416666665
2026-01-15 03:00:00+00:00,0.0,1192.0,1192.0,2026-01-15 05:00:00+02:00,3,1,3,0,3.6205,,0.0,0.22,6.8,0,0,0,0,94.7425,0,132.52791666666667
2026-01-15 04:00:00+00:00,0.0,1110.0,1110.0,2026-01-15 06:00:00+02:00,4,1,3,0,3.522,,0.0,0.16,6.7,0,0,0,0,116.34,0,132.65312500000002
2026-01-15 05:00:00+00:00,8.0,916.0,924.0,2026-01-15 07:00:00+02:00,5,1,3,0,3.313,,0.0,0.11,6.6,1,1,0,0,136.5,0,132.88072916666667
2026-01-15 06:00:00+00:00,740.0,735.0,1475.0,2026-01-15 08:00:00+02:00,6,1,3,0,2.811,,3.0,0.49,6.6,2,2,0,0,151.0,0,132.92239583333333
2026-01-15 07:00:00+00:00,2724.0,574.0,3298.0,2026-01-15 09:00:00+02:00,7,1,3,0,2.714,,89.0,0.53,8.4,2,2,0,0,98.0275,0,132.6459375
2026-01-15 08:00:00+00:00,4236.0,515.0,4751.0,2026-01-15 10:00:00+02:00,8,1,3,0,2.494,,244.0,0.32,10.6,1,1,0,0,83.5975,0,132.51812500000003
2026-01-15 09:00:00+00:00,4955.0,517.0,5472.0,2026-01-15 11:00:00+02:00,9,1,3,0,2.1065,,387.0,0.72,12.3,0,0,0,0,82.265,0,132.58833333333334
2026-01-15 10:00:00+00:00,5191.0,559.0,5750.0,2026-01-15 12:00:00+02:00,10,1,3,0,2.2725,,479.0,1.16,13.4,0,0,0,0,71.3225,0,132.39458333333332
2026-01-15 11:00:00+00:00,5048.0,598.0,5646.0,2026-01-15 13:00:00+02:00,11,1,3,0,2.485,,514.0,1.61,14.2,1,1,0,0,74.695,0,132.35729166666667
2026-01-15 12:00:00+00:00,4477.0,584.0,5061.0,2026-01-15 14:00:00+02:00,12,1,3,0,2.5215000000000005,,488.0,2.04,14.6,2,2,0,0,83.7475,0,132.484375
2026-01-15 13:00:00+00:00,3298.0,587.0,3885.0,2026-01-15 15:00:00+02:00,13,1,3,0,2.4325,,401.0,2.08,15.1,2,2,0,0,86.955,0,132.63802083333334
2026-01-15 14:00:00+00:00,1284.0,563.0,1847.0,2026-01-15 16:00:00+02:00,14,1,3,0,2.5620000000000003,,268.0,2.45,14.8,8,8,0,0,116.8025,0,131.77031250000002
2026-01-15 15:00:00+00:00,60.0,441.0,501.0,2026-01-15 17:00:00+02:00,15,1,3,0,2.7350000000000003,,112.0,1.7,13.9,4,4,0,0,169.4275,0,130.913125
2026-01-15 16:00:00+00:00,0.0,387.0,387.0,2026-01-15 18:00:00+02:00,16,1,3,0,2.1355,,7.0,0.78,12.3,1,1,0,0,260.78000000000003,0,129.98729166666666
2026-01-15 17:00:00+00:00,0.0,406.0,406.0,2026-01-15 19:00:00+02:00,17,1,3,0,1.7845000000000002,,0.0,0.72,11.9,0,0,0,0,283.5675,0,130.89645833333336
2026-01-15 18:00:00+00:00,0.0,494.0,494.0,2026-01-15 20:00:00+02:00,18,1,3,0,1.7985,,0.0,1.43,12.1,0,0,0,0,259.9775,0,131.30947916666668
2026-01-15 19:00:00+00:00,0.0,461.0,461.0,2026-01-15 21:00:00+02:00,19,1,3,0,1.4485,,0.0,1.43,11.4,0,0,0,0,190.2675,0,132.35239583333333
2026-01-15 20:00:00+00:00,0.0,354.0,354.0,2026-01-15 22:00:00+02:00,20,1,3,0,1.4459999999999995,,0.0,1.1,10.9,0,0,0,0,151.3625,0,132.8175
2026-01-15 21:00:00+00:00,0.0,319.0,319.0,2026-01-15 23:00:00+02:00,21,1,3,0,1.6095000000000002,,0.0,0.6,10.1,0,0,0,0,135.46,0,133.26041666666666
2026-01-15 22:00:00+00:00,0.0,288.0,288.0,2026-01-16 00:00:00+02:00,22,1,3,0,1.6025,,0.0,0.49,9.5,0,0,0,0,119.2125,0,133.24166666666667
2026-01-15 23:00:00+00:00,0.0,235.0,235.0,2026-01-16 01:00:00+02:00,23,1,3,0,1.4660000000000002,,0.0,0.4,9.1,0,0,0,0,121.5325,0,133.61010416666667
2026-01-16 00:00:00+00:00,0.0,193.0,193.0,2026-01-16 02:00:00+02:00,0,1,4,0,1.3245,,0.0,0.57,9.0,0,0,0,0,122.375,0,133.953125
2026-01-16 01:00:00+00:00,0.0,236.0,236.0,2026-01-16 03:00:00+02:00,1,1,4,0,1.5619999999999998,,0.0,0.28,8.2,6,0,0,6,118.4125,0,134.3375
2026-01-16 02:00:00+00:00,0.0,289.0,289.0,2026-01-16 04:00:00+02:00,2,1,4,0,1.7585,,0.0,0.14,8.4,35,0,0,35,117.5375,0,135.24614583333334
2026-01-16 03:00:00+00:00,0.0,258.0,258.0,2026-01-16 05:00:00+02:00,3,1,4,0,1.872,,0.0,0.32,7.9,26,0,0,26,113.14,0,136.01270833333334
2026-01-16 04:00:00+00:00,0.0,233.0,233.0,2026-01-16 06:00:00+02:00,4,1,4,0,1.805,,0.0,0.39,7.9,5,0,0,5,121.5775,0,136.2309375
2026-01-16 05:00:00+00:00,7.0,232.0,239.0,2026-01-16 07:00:00+02:00,5,1,4,0,1.737,,0.0,0.36,7.8,80,0,0,80,139.145,0,136.34114583333334
2026-01-16 06:00:00+00:00,600.0,206.0,806.0,2026-01-16 08:00:00+02:00,6,1,4,0,1.914,,3.0,0.68,6.5,78,2,1,77,156.3775,0,136.56520833333332
2026-01-16 07:00:00+00:00,2153.0,133.0,2286.0,2026-01-16 09:00:00+02:00,7,1,4,0,1.721,,78.0,0.35,8.9,9,0,9,0,135.735,0,138.13635416666668
2026-01-16 08:00:00+00:00,3539.0,75.0,3614.0,2026-01-16 10:00:00+02:00,8,1,4,0,1.434,,228.0,0.36,12.3,5,0,5,0,91.115,0,138.44958333333335
2026-01-16 09:00:00+00:00,4319.0,104.0,4423.0,2026-01-16 11:00:00+02:00,9,1,4,0,1.02,,370.0,0.97,13.6,1,0,1,0,79.4525,0,138.33239583333332
2026-01-16 10:00:00+00:00,4395.0,165.0,4560.0,2026-01-16 12:00:00+02:00,10,1,4,0,1.4915,,473.0,1.5,14.4,9,0,0,9,75.48,0,138.505625
2026-01-16 11:00:00+00:00,3842.0,127.0,3969.0,2026-01-16 13:00:00+02:00,11,1,4,0,2.0225,,493.0,1.79,14.9,100,0,0,100,77.3825,0,138.61760416666667
2026-01-16 12:00:00+00:00,3162.0,164.0,3326.0,2026-01-16 14:00:00+02:00,12,1,4,0,2.4,,444.0,2.32,14.9,100,41,1,100,83.7875,0,138.61927083333333
2026-01-16 13:00:00+00:00,1980.0,211.0,2191.0,2026-01-16 15:00:00+02:00,13,1,4,0,2.3635,,316.0,2.26,15.4,100,20,2,100,97.4675,0,139.05729166666666
2026-01-16 14:00:00+00:00,676.0,244.0,920.0,2026-01-16 16:00:00+02:00,14,1,4,0,2.3095,,196.0,1.92,14.8,100,40,16,100,144.9975,0,140.23208333333332
2026-01-16 15:00:00+00:00,38.0,346.0,384.0,2026-01-16 17:00:00+02:00,15,1,4,0,2.478,,83.0,0.96,14.0,100,49,28,100,182.0625,0,140.75854166666667
2026-01-16 16:00:00+00:00,0.0,506.0,506.0,2026-01-16 18:00:00+02:00,16,1,4,0,3.557500000000001,,5.0,0.45,13.5,84,28,2,78,203.3975,0,138.36760416666667
2026-01-16 17:00:00+00:00,0.0,687.0,687.0,2026-01-16 19:00:00+02:00,17,1,4,0,3.7925,,0.0,0.2,12.9,68,66,22,0,180.805,0,134.08583333333334
2026-01-16 18:00:00+00:00,0.0,680.0,680.0,2026-01-16 20:00:00+02:00,18,1,4,0,4.521,,0.0,1.34,13.0,30,30,2,0,176.1425,0,130.59270833333332
2026-01-16 19:00:00+00:00,0.0,681.0,681.0,2026-01-16 21:00:00+02:00,19,1,4,0,5.5115,,0.0,1.29,11.9,15,14,1,0,145.085,0,128.71010416666667
2026-01-16 20:00:00+00:00,0.0,856.0,856.0,2026-01-16 22:00:00+02:00,20,1,4,0,5.673,,0.0,1.22,10.8,23,15,1,9,132.0975,0,127.90739583333334
2026-01-16 21:00:00+00:00,0.0,1008.0,1008.0,2026-01-16 23:00:00+02:00,21,1,4,0,5.7635,,0.0,1.39,10.1,46,14,8,37,123.725,0,127.4184375
2026-01-16 22:00:00+00:00,0.0,1260.0,1260.0,2026-01-17 00:00:00+02:00,22,1,4,0,5.7855,,0.0,1.23,9.8,96,22,5,95,99.0025,0,126.57635416666666
2026-01-16 23:00:00+00:00,0.0,1418.0,1418.0,2026-01-17 01:00:00+02:00,23,1,4,0,5.7795000000000005,,0.0,1.12,9.1,20,9,3,9,101.26,0,125.73166666666667
2026-01-17 00:00:00+00:00,0.0,1679.0,1679.0,2026-01-17 02:00:00+02:00,0,1,5,1,5.703999999999999,,0.0,1.7,9.6,88,5,21,84,103.56,0,124.94770833333332
2026-01-17 01:00:00+00:00,0.0,1947.0,1947.0,2026-01-17 03:00:00+02:00,1,1,5,1,5.919499999999999,,0.0,1.69,9.7,21,0,5,18,102.5075,0,124.28500000000001
2026-01-17 02:00:00+00:00,0.0,2288.0,2288.0,2026-01-17 04:00:00+02:00,2,1,5,1,6.2245,,0.0,1.35,9.2,27,7,21,5,97.6775,0,123.4575
2026-01-17 03:00:00+00:00,0.0,2621.0,2621.0,2026-01-17 05:00:00+02:00,3,1,5,1,6.826499999999999,,0.0,2.18,9.9,100,100,27,1,92.245,0,122.586875
