datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,datetime_athens,hour_of_day,month,day_of_week,is_weekend,windspeed_greece_weighted_ms,windspeed_greece_simple_ms,irradiance_Wm2,windspeed_ms,temperature_C,cloudcover_pct,cloudcover_low_pct,cloudcover_mid_pct,cloudcover_high_pct
2024-02-08 16:00:00+00:00,0.0,1274.0,1274.0,2024-02-08 18:00:00+02:00,16,2,3,0,4.917000000000001,4.380000000000001,38.0,1.14,13.4,25,0,0,25
2024-02-08 17:00:00+00:00,0.0,1112.0,1112.0,2024-02-08 19:00:00+02:00,17,2,3,0,4.306000000000001,3.758,0.0,1.14,13.4,0,0,0,0
2024-02-08 18:00:00+00:00,0.0,1051.0,1051.0,2024-02-08 20:00:00+02:00,18,2,3,0,4.2935,3.852,0.0,1.55,11.8,0,0,0,0
2024-02-08 19:00:00+00:00,0.0,1070.0,1070.0,2024-02-08 21:00:00+02:00,19,2,3,0,4.635,4.278,0.0,1.0,13.8,0,0,0,0
2024-02-08 20:00:00+00:00,0.0,1022.0,1022.0,2024-02-08 22:00:00+02:00,20,2,3,0,4.433999999999999,4.132,0.0,0.1,13.8,0,0,0,0
2024-02-08 21:00:00+00:00,0.0,955.0,955.0,2024-02-08 23:00:00+02:00,21,2,3,0,4.602,4.322,0.0,0.72,13.3,0,0,0,0
2024-02-08 22:00:00+00:00,0.0,946.0,946.0,2024-02-09 00:00:00+02:00,22,2,3,0,4.609,4.29,0.0,0.61,12.6,0,0,0,0
2024-02-08 23:00:00+00:00,0.0,989.0,989.0,2024-02-09 01:00:00+02:00,23,2,3,0,4.4085,4.116,0.0,1.36,11.2,0,0,0,0
2024-02-09 00:00:00+00:00,0.0,962.0,962.0,2024-02-09 02:00:00+02:00,0,2,4,0,4.255000000000001,3.9940000000000007,0.0,1.64,9.2,0,0,0,0
2024-02-09 01:00:00+00:00,0.0,952.0,952.0,2024-02-09 03:00:00+02:00,1,2,4,0,3.7905,3.4800000000000004,0.0,1.25,10.8,0,0,0,0
2024-02-09 02:00:00+00:00,0.0,961.0,961.0,2024-02-09 04:00:00+02:00,2,2,4,0,3.9415,3.636,0.0,1.27,10.6,0,0,0,0
2024-02-09 03:00:00+00:00,1.0,995.0,996.0,2024-02-09 05:00:00+02:00,3,2,4,0,3.5715,3.2920000000000003,0.0,1.39,10.4,0,0,0,0
2024-02-09 04:00:00+00:00,1.0,968.0,969.0,2024-02-09 06:00:00+02:00,4,2,4,0,3.4035,3.1339999999999995,0.0,1.43,10.4,0,0,0,0
2024-02-09 05:00:00+00:00,50.0,997.0,1047.0,2024-02-09 07:00:00+02:00,5,2,4,0,3.5085000000000006,3.2840000000000003,0.0,1.17,11.1,0,0,0,0
2024-02-09 06:00:00+00:00,1038.0,908.0,1946.0,2024-02-09 08:00:00+02:00,6,2,4,0,3.7495,3.5340000000000003,16.0,0.81,11.1,1,1,0,0
2024-02-09 07:00:00+00:00,2707.0,744.0,3451.0,2024-02-09 09:00:00+02:00,7,2,4,0,3.840500000000001,3.646,149.0,0.73,11.6,1,1,0,0
2024-02-09 08:00:00+00:00,3799.0,806.0,4605.0,2024-02-09 10:00:00+02:00,8,2,4,0,3.6590000000000007,3.446,324.0,0.63,13.3,0,0,0,0
2024-02-09 09:00:00+00:00,4366.0,827.0,5193.0,2024-02-09 11:00:00+02:00,9,2,4,0,3.8665,3.5520000000000005,474.0,1.22,14.7,0,0,0,0
2024-02-09 10:00:00+00:00,4518.0,931.0,5449.0,2024-02-09 12:00:00+02:00,10,2,4,0,4.117,3.696,576.0,2.36,15.8,0,0,0,0
2024-02-09 11:00:00+00:00,4409.0,1146.0,5555.0,2024-02-09 13:00:00+02:00,11,2,4,0,3.9655,3.398,617.0,2.94,16.8,0,0,0,0
2024-02-09 12:00:00+00:00,3872.0,1343.0,5215.0,2024-02-09 14:00:00+02:00,12,2,4,0,3.487,3.016,597.0,3.47,17.2,0,0,0,0
2024-02-09 13:00:00+00:00,2921.0,1582.0,4503.0,2024-02-09 15:00:00+02:00,13,2,4,0,3.387,3.1060000000000003,516.0,3.41,17.0,0,0,0,0
2024-02-09 14:00:00+00:00,1524.0,1782.0,3306.0,2024-02-09 16:00:00+02:00,14,2,4,0,3.399,3.286,380.0,2.8,16.5,0,0,0,0
2024-02-09 15:00:00+00:00,271.0,1858.0,2129.0,2024-02-09 17:00:00+02:00,15,2,4,0,3.2795,3.1540000000000004,208.0,2.97,15.9,0,0,0,0
2024-02-09 16:00:00+00:00,3.0,1805.0,1808.0,2024-02-09 18:00:00+02:00,16,2,4,0,4.244,3.794,44.0,3.01,13.5,4,4,0,0
2024-02-09 17:00:00+00:00,0.0,1788.0,1788.0,2024-02-09 19:00:00+02:00,17,2,4,0,4.4375,3.73,0.0,2.31,12.1,5,5,0,0
2024-02-09 18:00:00+00:00,0.0,1735.0,1735.0,2024-02-09 20:00:00+02:00,18,2,4,0,4.06,3.398000000000001,0.0,1.91,11.4,0,0,0,0
2024-02-09 19:00:00+00:00,0.0,1732.0,1732.0,2024-02-09 21:00:00+02:00,19,2,4,0,4.242500000000001,3.642,0.0,1.5,11.4,0,0,0,0
2024-02-09 20:00:00+00:00,0.0,1682.0,1682.0,2024-02-09 22:00:00+02:00,20,2,4,0,4.403999999999999,3.768,0.0,1.35,12.1,6,0,0,6
2024-02-09 21:00:00+00:00,0.0,1715.0,1715.0,2024-02-09 23:00:00+02:00,21,2,4,0,4.5865,3.842,0.0,1.36,11.9,16,0,0,16
2024-02-09 22:00:00+00:00,0.0,1716.0,1716.0,2024-02-10 00:00:00+02:00,22,2,4,0,4.490500000000001,3.794,0.0,0.67,12.6,29,0,0,29
2024-02-09 23:00:00+00:00,0.0,1806.0,1806.0,2024-02-10 01:00:00+02:00,23,2,4,0,4.5265,3.902,0.0,0.5,12.6,31,0,0,31
2024-02-10 00:00:00+00:00,0.0,1879.0,1879.0,2024-02-10 02:00:00+02:00,0,2,5,1,4.645,4.002000000000001,0.0,0.42,12.4,21,0,0,21
2024-02-10 01:00:00+00:00,0.0,1966.0,1966.0,2024-02-10 03:00:00+02:00,1,2,5,1,4.4765,3.770000000000001,0.0,1.08,12.2,57,0,0,57
2024-02-10 02:00:00+00:00,0.0,2047.0,2047.0,2024-02-10 04:00:00+02:00,2,2,5,1,4.672999999999999,3.968,0.0,0.99,12.1,76,0,0,76
2024-02-10 03:00:00+00:00,0.0,1919.0,1919.0,2024-02-10 05:00:00+02:00,3,2,5,1,4.521999999999999,3.804,0.0,0.89,11.8,96,0,0,96
2024-02-10 04:00:00+00:00,0.0,1869.0,1869.0,2024-02-10 06:00:00+02:00,4,2,5,1,4.366999999999999,3.708,0.0,0.63,11.7,97,0,0,97
2024-02-10 05:00:00+00:00,41.0,1906.0,1947.0,2024-02-10 07:00:00+02:00,5,2,5,1,4.3175,3.642,0.0,0.63,11.6,99,0,0,99
2024-02-10 06:00:00+00:00,732.0,1892.0,2624.0,2024-02-10 08:00:00+02:00,6,2,5,1,4.605,3.884,17.0,0.0,11.5,97,0,0,97
2024-02-10 07:00:00+00:00,1587.0,1754.0,3341.0,2024-02-10 09:00:00+02:00,7,2,5,1,4.653499999999999,3.878,154.0,0.5,11.6,99,0,0,99
2024-02-10 08:00:00+00:00,2025.0,1720.0,3745.0,2024-02-10 10:00:00+02:00,8,2,5,1,4.8950000000000005,4.072,322.0,0.0,12.8,99,0,0,99
2024-02-10 09:00:00+00:00,2183.0,1787.0,3970.0,2024-02-10 11:00:00+02:00,9,2,5,1,5.233,4.632,473.0,1.3,14.4,88,0,0,88
2024-02-10 10:00:00+00:00,2112.0,1942.0,4054.0,2024-02-10 12:00:00+02:00,10,2,5,1,5.5015,5.086,574.0,2.09,15.7,88,0,0,88
2024-02-10 11:00:00+00:00,1813.0,2117.0,3930.0,2024-02-10 13:00:00+02:00,11,2,5,1,5.768000000000001,5.5280000000000005,610.0,2.25,16.4,64,0,0,64
2024-02-10 12:00:00+00:00,1437.0,2163.0,3600.0,2024-02-10 14:00:00+02:00,12,2,5,1,5.791499999999999,5.612,601.0,2.47,16.9,44,0,0,44
2024-02-10 13:00:00+00:00,1041.0,2343.0,3384.0,2024-02-10 15:00:00+02:00,13,2,5,1,6.225,6.008000000000001,354.0,2.45,15.8,99,0,58,99
2024-02-10 14:00:00+00:00,538.0,2401.0,2939.0,2024-02-10 16:00:00+02:00,14,2,5,1,6.327999999999999,6.19,257.0,2.93,15.8,93,0,75,78
2024-02-10 15:00:00+00:00,128.0,2440.0,2568.0,2024-02-10 17:00:00+02:00,15,2,5,1,6.13,5.989999999999999,176.0,3.64,15.6,83,0,20,79
2024-02-10 16:00:00+00:00,0.0,2519.0,2519.0,2024-02-10 18:00:00+02:00,16,2,5,1,6.3155,6.138000000000001,42.0,3.13,14.2,78,0,23,72
2024-02-10 17:00:00+00:00,0.0,2525.0,2525.0,2024-02-10 19:00:00+02:00,17,2,5,1,6.765,6.547999999999999,0.0,3.13,13.9,92,0,69,85
2024-02-10 18:00:00+00:00,0.0,2657.0,2657.0,2024-02-10 20:00:00+02:00,18,2,5,1,6.944500000000001,6.784000000000001,0.0,3.79,13.8,99,0,5,99
2024-02-10 19:00:00+00:00,0.0,2742.0,2742.0,2024-02-10 21:00:00+02:00,19,2,5,1,7.1035,6.909999999999999,0.0,3.79,13.6,74,0,5,73
2024-02-10 20:00:00+00:00,0.0,2771.0,2771.0,2024-02-10 22:00:00+02:00,20,2,5,1,7.3675,7.18,0.0,4.2,13.6,63,0,0,63
2024-02-10 21:00:00+00:00,0.0,2861.0,2861.0,2024-02-10 23:00:00+02:00,21,2,5,1,7.371999999999999,7.19,0.0,4.74,13.6,100,0,0,100
2024-02-10 22:00:00+00:00,0.0,2894.0,2894.0,2024-02-11 00:00:00+02:00,22,2,5,1,7.800999999999999,7.653999999999999,0.0,5.22,13.8,99,0,98,98
2024-02-10 23:00:00+00:00,0.0,2908.0,2908.0,2024-02-11 01:00:00+02:00,23,2,5,1,7.6425,7.566,0.0,4.68,13.9,99,0,97,87
2024-02-11 00:00:00+00:00,0.0,2959.0,2959.0,2024-02-11 02:00:00+02:00,0,2,6,1,7.716000000000001,7.884,0.0,4.49,13.8,96,0,75,86
2024-02-11 01:00:00+00:00,0.0,2980.0,2980.0,2024-02-11 03:00:00+02:00,1,2,6,1,9.033,8.936,0.0,4.7,14.9,100,0,100,100
2024-02-11 02:00:00+00:00,0.0,3034.0,3034.0,2024-02-11 04:00:00+02:00,2,2,6,1,9.626,9.474,0.0,5.14,14.9,100,0,96,100
2024-02-11 03:00:00+00:00,0.0,3108.0,3108.0,2024-02-11 05:00:00+02:00,3,2,6,1,9.483,9.148,0.0,5.61,15.0,100,0,100,86
2024-02-11 04:00:00+00:00,0.0,3028.0,3028.0,2024-02-11 06:00:00+02:00,4,2,6,1,9.2555,9.058,0.0,6.3,15.1,100,0,100,79
2024-02-11 05:00:00+00:00,7.0,2960.0,2967.0,2024-02-11 07:00:00+02:00,5,2,6,1,9.317999999999998,9.178,0.0,4.6,14.9,100,0,100,84
2024-02-11 06:00:00+00:00,133.0,3121.0,3254.0,2024-02-11 08:00:00+02:00,6,2,6,1,8.7505,8.614,4.0,4.75,14.9,100,0,97,100
2024-02-11 07:00:00+00:00,490.0,3072.0,3562.0,2024-02-11 09:00:00+02:00,7,2,6,1,9.265,9.212,23.0,5.66,15.1,100,0,100,100
2024-02-11 08:00:00+00:00,974.0,3026.0,4000.0,2024-02-11 10:00:00+02:00,8,2,6,1,9.7565,9.784,77.0,6.89,15.2,100,0,100,100
2024-02-11 09:00:00+00:00,1447.0,3201.0,4648.0,2024-02-11 11:00:00+02:00,9,2,6,1,10.2505,10.206,59.0,5.6,15.2,100,0,99,100
2024-02-11 10:00:00+00:00,1585.0,3180.0,4765.0,2024-02-11 12:00:00+02:00,10,2,6,1,10.638,10.414,139.0,5.32,16.1,100,0,100,97
2024-02-11 11:00:00+00:00,1666.0,3212.0,4878.0,2024-02-11 13:00:00+02:00,11,2,6,1,10.4835,10.302,197.0,6.04,16.6,100,0,97,89
2024-02-11 12:00:00+00:00,1297.0,3094.0,4391.0,2024-02-11 14:00:00+02:00,12,2,6,1,10.6605,10.36,236.0,5.73,16.5,97,0,93,58
2024-02-11 13:00:00+00:00,815.0,3180.0,3995.0,2024-02-11 15:00:00+02:00,13,2,6,1,11.3595,11.066,135.0,6.17,16.1,100,0,99,88
2024-02-11 14:00:00+00:00,411.0,3320.0,3731.0,2024-02-11 16:00:00+02:00,14,2,6,1,11.492,11.066,145.0,6.68,16.4,98,0,96,63
2024-02-11 15:00:00+00:00,93.0,3263.0,3356.0,2024-02-11 17:00:00+02:00,15,2,6,1,11.553,10.87,77.0,7.04,15.9,100,0,100,100
2024-02-11 16:00:00+00:00,0.0,3191.0,3191.0,2024-02-11 18:00:00+02:00,16,2,6,1,10.524500000000002,9.666,9.0,6.66,15.6,100,0,100,100
2024-02-11 17:00:00+00:00,0.0,3147.0,3147.0,2024-02-11 19:00:00+02:00,17,2,6,1,10.695,9.986,0.0,6.33,15.4,100,0,100,93
2024-02-11 18:00:00+00:00,0.0,3086.0,3086.0,2024-02-11 20:00:00+02:00,18,2,6,1,10.382,9.92,0.0,6.2,15.1,100,0,99,100
2024-02-11 19:00:00+00:00,0.0,3089.0,3089.0,2024-02-11 21:00:00+02:00,19,2,6,1,10.056,9.291999999999998,0.0,5.93,14.4,100,0,99,100
2024-02-11 20:00:00+00:00,0.0,2981.0,2981.0,2024-02-11 22:00:00+02:00,20,2,6,1,10.4415,9.91,0.0,5.73,13.8,100,0,100,100
2024-02-11 21:00:00+00:00,0.0,2867.0,2867.0,2024-02-11 23:00:00+02:00,21,2,6,1,10.402,9.698,0.0,6.61,13.9,100,14,100,100
2024-02-11 22:00:00+00:00,0.0,3012.0,3012.0,2024-02-12 00:00:00+02:00,22,2,6,1,9.561000000000002,8.844000000000001,0.0,7.88,13.8,100,48,63,99
2024-02-11 23:00:00+00:00,0.0,2969.0,2969.0,2024-02-12 01:00:00+02:00,23,2,6,1,9.944499999999998,9.036,0.0,8.7,13.1,91,43,25,80
2024-02-12 00:00:00+00:00,0.0,2737.0,2737.0,2024-02-12 02:00:00+02:00,0,2,0,0,9.0385,8.018,0.0,9.5,13.0,100,13,90,100
2024-02-12 01:00:00+00:00,0.0,2575.0,2575.0,2024-02-12 03:00:00+02:00,1,2,0,0,10.962000000000002,9.596,0.0,7.06,12.9,69,43,5,43
2024-02-12 02:00:00+00:00,0.0,2618.0,2618.0,2024-02-12 04:00:00+02:00,2,2,0,0,10.11,8.930000000000001,0.0,7.37,12.7,45,24,23,24
2024-02-12 03:00:00+00:00,0.0,2565.0,2565.0,2024-02-12 05:00:00+02:00,3,2,0,0,9.755,8.575999999999999,0.0,7.53,13.1,33,3,5,28
2024-02-12 04:00:00+00:00,0.0,2416.0,2416.0,2024-02-12 06:00:00+02:00,4,2,0,0,9.2345,8.228,0.0,6.14,12.6,64,0,12,59
2024-02-12 05:00:00+00:00,25.0,2245.0,2270.0,2024-02-12 07:00:00+02:00,5,2,0,0,9.3715,8.27,0.0,4.75,12.3,17,1,8,10
2024-02-12 06:00:00+00:00,390.0,2054.0,2444.0,2024-02-12 08:00:00+02:00,6,2,0,0,8.9685,7.917999999999999,17.0,3.09,11.9,74,1,2,74
2024-02-12 07:00:00+00:00,1202.0,1784.0,2986.0,2024-02-12 09:00:00+02:00,7,2,0,0,8.921499999999998,7.83,150.0,2.77,13.6,17,0,1,15
2024-02-12 08:00:00+00:00,2257.0,1638.0,3895.0,2024-02-12 10:00:00+02:00,8,2,0,0,8.5425,7.496,331.0,3.68,14.2,96,5,1,96
2024-02-12 09:00:00+00:00,3123.0,1446.0,4569.0,2024-02-12 11:00:00+02:00,9,2,0,0,8.383000000000001,7.294,463.0,4.61,14.9,100,0,0,100
2024-02-12 10:00:00+00:00,3602.0,1378.0,4980.0,2024-02-12 12:00:00+02:00,10,2,0,0,8.065000000000001,7.0760000000000005,481.0,4.14,14.9,100,0,0,100
2024-02-12 11:00:00+00:00,3368.0,1321.0,4689.0,2024-02-12 13:00:00+02:00,11,2,0,0,7.634,6.709999999999999,517.0,3.14,15.1,100,0,0,100
2024-02-12 12:00:00+00:00,2901.0,1231.0,4132.0,2024-02-12 14:00:00+02:00,12,2,0,0,6.963000000000001,6.214,526.0,2.33,15.4,100,0,0,100
2024-02-12 13:00:00+00:00,2306.0,1128.0,3434.0,2024-02-12 15:00:00+02:00,13,2,0,0,6.192,5.574,400.0,1.91,15.2,99,0,1,99
2024-02-12 14:00:00+00:00,1422.0,1006.0,2428.0,2024-02-12 16:00:00+02:00,14,2,0,0,6.146000000000001,5.716,309.0,1.3,15.2,45,6,10,37
2024-02-12 15:00:00+00:00,314.0,973.0,1287.0,2024-02-12 17:00:00+02:00,15,2,0,0,6.3965,5.942,203.0,1.58,14.8,7,4,5,0
2024-02-12 16:00:00+00:00,1.0,1000.0,1001.0,2024-02-12 18:00:00+02:00,16,2,0,0,6.332,5.772,49.0,1.51,12.3,7,0,7,0
2024-02-12 17:00:00+00:00,0.0,1045.0,1045.0,2024-02-12 19:00:00+02:00,17,2,0,0,5.403500000000001,4.882000000000001,0.0,1.93,11.7,2,0,1,0
2024-02-12 18:00:00+00:00,0.0,1041.0,1041.0,2024-02-12 20:00:00+02:00,18,2,0,0,5.435500000000001,4.908,0.0,1.55,11.1,0,0,0,0
2024-02-12 19:00:00+00:00,0.0,1096.0,1096.0,2024-02-12 21:00:00+02:00,19,2,0,0,5.067,4.57,0.0,1.12,12.1,0,0,0,0
2024-02-12 20:00:00+00:00,0.0,1014.0,1014.0,2024-02-12 22:00:00+02:00,20,2,0,0,4.237500000000001,3.88,0.0,0.92,11.9,3,0,0,3
2024-02-12 21:00:00+00:00,0.0,892.0,892.0,2024-02-12 23:00:00+02:00,21,2,0,0,3.3750000000000004,3.108,0.0,1.4,10.2,0,0,0,0
2024-02-12 22:00:00+00:00,0.0,870.0,870.0,2024-02-13 00:00:00+02:00,22,2,0,0,2.4265,2.216,0.0,2.09,8.5,0,0,0,0
2024-02-12 23:00:00+00:00,0.0,835.0,835.0,2024-02-13 01:00:00+02:00,23,2,0,0,2.623,2.364,0.0,1.71,8.4,15,0,0,15
2024-02-13 00:00:00+00:00,0.0,882.0,882.0,2024-02-13 02:00:00+02:00,0,2,1,0,2.3025,2.168,0.0,0.95,10.4,35,0,1,35
2024-02-13 01:00:00+00:00,0.0,1041.0,1041.0,2024-02-13 03:00:00+02:00,1,2,1,0,3.0305,2.784,0.0,0.71,9.9,6,0,5,2
2024-02-13 02:00:00+00:00,0.0,825.0,825.0,2024-02-13 04:00:00+02:00,2,2,1,0,3.552,3.276,0.0,0.99,9.2,5,0,1,4
2024-02-13 03:00:00+00:00,0.0,725.0,725.0,2024-02-13 05:00:00+02:00,3,2,1,0,3.706500000000001,3.554,0.0,0.72,10.0,92,0,34,92
2024-02-13 04:00:00+00:00,0.0,677.0,677.0,2024-02-13 06:00:00+02:00,4,2,1,0,2.9275,3.008,0.0,1.33,8.4,88,0,25,88
2024-02-13 05:00:00+00:00,58.0,533.0,591.0,2024-02-13 07:00:00+02:00,5,2,1,0,3.4015,3.4200000000000004,0.0,1.8,7.7,69,0,25,67
2024-02-13 06:00:00+00:00,1098.0,438.0,1536.0,2024-02-13 08:00:00+02:00,6,2,1,0,2.9845,3.0620000000000003,17.0,1.7,8.4,52,0,19,50
2024-02-13 07:00:00+00:00,2683.0,393.0,3076.0,2024-02-13 09:00:00+02:00,7,2,1,0,3.221,3.354,124.0,0.85,10.7,0,0,0,0
2024-02-13 08:00:00+00:00,3716.0,341.0,4057.0,2024-02-13 10:00:00+02:00,8,2,1,0,2.363,2.564,266.0,0.41,12.4,5,0,5,0
2024-02-13 09:00:00+00:00,4280.0,321.0,4601.0,2024-02-13 11:00:00+02:00,9,2,1,0,2.589,3.022,472.0,0.61,13.8,12,8,11,0
2024-02-13 10:00:00+00:00,4425.0,338.0,4763.0,2024-02-13 12:00:00+02:00,10,2,1,0,2.6545,3.114,547.0,0.41,15.1,35,24,33,0
2024-02-13 11:00:00+00:00,4174.0,300.0,4474.0,2024-02-13 13:00:00+02:00,11,2,1,0,2.6735000000000007,3.128,532.0,0.89,15.6,36,7,35,0
2024-02-13 12:00:00+00:00,3753.0,300.0,4053.0,2024-02-13 14:00:00+02:00,12,2,1,0,3.2035,3.596,540.0,1.98,15.9,34,11,26,0
2024-02-13 13:00:00+00:00,2821.0,350.0,3171.0,2024-02-13 15:00:00+02:00,13,2,1,0,2.86,3.314,443.0,0.81,15.3,15,3,9,5
2024-02-13 14:00:00+00:00,1664.0,366.0,2030.0,2024-02-13 16:00:00+02:00,14,2,1,0,2.885,3.2840000000000003,349.0,0.91,14.7,100,100,70,12
2024-02-13 15:00:00+00:00,351.0,402.0,753.0,2024-02-13 17:00:00+02:00,15,2,1,0,3.082,3.4760000000000004,166.0,2.2,13.1,34,22,23,9
2024-02-13 16:00:00+00:00,1.0,462.0,463.0,2024-02-13 18:00:00+02:00,16,2,1,0,3.256,3.6800000000000006,41.0,0.41,12.6,16,1,1,15
2024-02-13 17:00:00+00:00,0.0,505.0,505.0,2024-02-13 19:00:00+02:00,17,2,1,0,3.3685,3.688,0.0,1.12,11.4,5,1,1,3
2024-02-13 18:00:00+00:00,0.0,609.0,609.0,2024-02-13 20:00:00+02:00,18,2,1,0,3.5,3.622,0.0,1.22,11.1,3,3,1,0
2024-02-13 19:00:00+00:00,0.0,754.0,754.0,2024-02-13 21:00:00+02:00,19,2,1,0,3.6975,3.898,0.0,1.22,10.4,7,6,1,0
2024-02-13 20:00:00+00:00,0.0,924.0,924.0,2024-02-13 22:00:00+02:00,20,2,1,0,3.9115,4.238,0.0,1.51,8.8,0,0,0,0
2024-02-13 21:00:00+00:00,0.0,1002.0,1002.0,2024-02-13 23:00:00+02:00,21,2,1,0,4.0035,4.456,0.0,2.37,7.8,0,0,0,0
2024-02-13 22:00:00+00:00,0.0,1114.0,1114.0,2024-02-14 00:00:00+02:00,22,2,1,0,4.402500000000001,4.724,0.0,2.28,6.9,0,0,0,0
2024-02-13 23:00:00+00:00,0.0,1416.0,1416.0,2024-02-14 01:00:00+02:00,23,2,1,0,5.7675,5.752,0.0,1.97,6.2,0,0,0,0
2024-02-14 00:00:00+00:00,0.0,1611.0,1611.0,2024-02-14 02:00:00+02:00,0,2,2,0,6.2865,6.136,0.0,1.65,5.8,2,1,0,1
2024-02-14 01:00:00+00:00,0.0,1804.0,1804.0,2024-02-14 03:00:00+02:00,1,2,2,0,5.5485,5.692,0.0,1.46,7.9,18,1,0,18
2024-02-14 02:00:00+00:00,0.0,2060.0,2060.0,2024-02-14 04:00:00+02:00,2,2,2,0,6.327000000000001,6.35,0.0,1.53,8.0,30,1,10,22
2024-02-14 03:00:00+00:00,0.0,2323.0,2323.0,2024-02-14 05:00:00+02:00,3,2,2,0,6.4535,6.436,0.0,1.39,8.2,25,0,19,8
2024-02-14 04:00:00+00:00,0.0,2398.0,2398.0,2024-02-14 06:00:00+02:00,4,2,2,0,6.9255,6.773999999999999,0.0,2.12,7.6,38,1,23,19
2024-02-14 05:00:00+00:00,70.0,2530.0,2600.0,2024-02-14 07:00:00+02:00,5,2,2,0,6.531000000000001,6.5600000000000005,0.0,3.01,8.3,58,6,5,53
2024-02-14 06:00:00+00:00,894.0,2540.0,3434.0,2024-02-14 08:00:00+02:00,6,2,2,0,6.844500000000001,6.87,21.0,3.35,9.4,75,10,2,72
2024-02-14 07:00:00+00:00,2109.0,2536.0,4645.0,2024-02-14 09:00:00+02:00,7,2,2,0,6.914,6.770000000000001,152.0,2.9,11.4,62,13,1,56
2024-02-14 08:00:00+00:00,2982.0,2544.0,5526.0,2024-02-14 10:00:00+02:00,8,2,2,0,6.881499999999999,6.618,324.0,4.2,12.4,84,32,39,61
2024-02-14 09:00:00+00:00,3615.0,2594.0,6209.0,2024-02-14 11:00:00+02:00,9,2,2,0,6.6405,6.343999999999999,431.0,5.0,13.2,87,51,33,62
2024-02-14 10:00:00+00:00,3738.0,2633.0,6371.0,2024-02-14 12:00:00+02:00,10,2,2,0,6.9385,6.406000000000001,421.0,5.26,13.4,87,41,43,62
2024-02-14 11:00:00+00:00,3414.0,2631.0,6045.0,2024-02-14 13:00:00+02:00,11,2,2,0,6.955,6.674,529.0,5.93,13.6,88,73,38,28
2024-02-14 12:00:00+00:00,2926.0,2614.0,5540.0,2024-02-14 14:00:00+02:00,12,2,2,0,7.107,6.814,453.0,4.96,13.1,76,32,52,33
2024-02-14 13:00:00+00:00,2298.0,2620.0,4918.0,2024-02-14 15:00:00+02:00,13,2,2,0,7.626,7.037999999999999,363.0,5.36,12.6,94,69,32,72
2024-02-14 14:00:00+00:00,1415.0,2653.0,4068.0,2024-02-14 16:00:00+02:00,14,2,2,0,8.116,7.658000000000001,228.0,4.33,12.1,50,35,43,4
2024-02-14 15:00:00+00:00,351.0,2650.0,3001.0,2024-02-14 17:00:00+02:00,15,2,2,0,8.4225,8.056000000000001,125.0,2.96,11.0,46,36,15,1
2024-02-14 16:00:00+00:00,2.0,2769.0,2771.0,2024-02-14 18:00:00+02:00,16,2,2,0,8.4965,8.184000000000001,42.0,3.21,10.1,69,53,62,0
2024-02-14 17:00:00+00:00,0.0,2888.0,2888.0,2024-02-14 19:00:00+02:00,17,2,2,0,8.125,7.848000000000001,0.0,3.2,9.7,31,27,5,1
2024-02-14 18:00:00+00:00,0.0,2966.0,2966.0,2024-02-14 20:00:00+02:00,18,2,2,0,7.603499999999999,7.375999999999999,0.0,2.93,9.2,59,53,20,7
2024-02-14 19:00:00+00:00,0.0,2954.0,2954.0,2024-02-14 21:00:00+02:00,19,2,2,0,7.097999999999999,6.946000000000001,0.0,2.28,8.4,59,55,27,3
2024-02-14 20:00:00+00:00,0.0,2725.0,2725.0,2024-02-14 22:00:00+02:00,20,2,2,0,6.9075,6.776000000000001,0.0,1.48,7.5,31,24,11,6
2024-02-14 21:00:00+00:00,0.0,2659.0,2659.0,2024-02-14 23:00:00+02:00,21,2,2,0,6.9805,6.8260000000000005,0.0,1.53,7.2,27,15,4,13
2024-02-14 22:00:00+00:00,0.0,2754.0,2754.0,2024-02-15 00:00:00+02:00,22,2,2,0,6.3815,6.354,0.0,1.36,7.3,33,22,5,13
2024-02-14 23:00:00+00:00,0.0,2668.0,2668.0,2024-02-15 01:00:00+02:00,23,2,2,0,6.453500000000001,6.3740000000000006,0.0,1.06,7.7,87,84,20,10
2024-02-15 00:00:00+00:00,0.0,2593.0,2593.0,2024-02-15 02:00:00+02:00,0,2,3,0,6.5255,6.384,0.0,1.48,6.8,84,72,45,11
2024-02-15 01:00:00+00:00,0.0,2603.0,2603.0,2024-02-15 03:00:00+02:00,1,2,3,0,6.856,6.779999999999999,0.0,1.79,6.9,37,18,24,2
2024-02-15 02:00:00+00:00,0.0,2597.0,2597.0,2024-02-15 04:00:00+02:00,2,2,3,0,6.9545,6.9300000000000015,0.0,2.38,7.9,85,72,46,3
2024-02-15 03:00:00+00:00,0.0,2588.0,2588.0,2024-02-15 05:00:00+02:00,3,2,3,0,7.199999999999999,7.0280000000000005,0.0,2.72,8.3,90,80,52,0
2024-02-15 04:00:00+00:00,0.0,2647.0,2647.0,2024-02-15 06:00:00+02:00,4,2,3,0,6.991499999999999,6.768000000000001,0.0,3.37,8.2,97,89,76,0
2024-02-15 05:00:00+00:00,54.0,2696.0,2750.0,2024-02-15 07:00:00+02:00,5,2,3,0,6.2125,6.132,0.0,2.94,7.8,98,97,46,0
2024-02-15 06:00:00+00:00,914.0,2619.0,3533.0,2024-02-15 08:00:00+02:00,6,2,3,0,6.0785,5.988,8.0,3.21,8.3,74,67,16,9
