datetime_utc,actual_solar_MW,forecast_solar_MW,actual_wind_MW,forecast_wind_MW,actual_total_MW,forecast_total_MW
2025-10-06 02:00:00+00:00,0.0,0.005012960363838852,1692.0,1442.6181230778616,1692.0,1442.6231360382253
2025-10-06 03:00:00+00:00,0.0,0.03301975938621437,1725.0,1308.8672141732816,1725.0,1308.9002339326678
2025-10-06 04:00:00+00:00,17.0,74.1335777115098,1628.0,1204.8743695830153,1645.0,1279.0079472945251
2025-10-06 05:00:00+00:00,285.0,1282.0893180337484,1509.0,1035.4998040289483,1794.0,2317.589122062697
2025-10-06 06:00:00+00:00,702.0,2600.771783823782,1463.0,922.5588389229888,2165.0,3523.3306227467706
2025-10-06 07:00:00+00:00,1228.0,2927.228002591198,1566.0,883.8020785824383,2794.0,3811.0300811736365
2025-10-06 08:00:00+00:00,1869.0,3359.863229861229,1506.0,991.8641409410602,3375.0,4351.727370802289
2025-10-06 09:00:00+00:00,2213.0,3547.0453013506713,1507.0,1072.4774483911308,3720.0,4619.522749741802
2025-10-06 10:00:00+00:00,2229.0,3708.2616614436947,1491.0,947.517347081019,3720.0,4655.779008524713
2025-10-06 11:00:00+00:00,2121.0,3957.032534133863,1439.0,941.4254065722553,3560.0,4898.457940706118
2025-10-06 12:00:00+00:00,1851.0,3389.0907362952025,1329.0,1036.036027273192,3180.0,4425.126763568394
2025-10-06 13:00:00+00:00,1532.0,2421.500177718344,1307.0,1360.6301786693311,2839.0,3782.130356387675
2025-10-06 14:00:00+00:00,754.0,1969.419446182838,1359.0,1452.828973077745,2113.0,3422.2484192605834
2025-10-06 15:00:00+00:00,158.0,420.4935575193282,1403.0,1881.6210109515641,1561.0,2302.114568470892
2025-10-06 16:00:00+00:00,4.0,3.642325226821153,1282.0,2016.9825145422478,1286.0,2020.624839769069
2025-10-06 17:00:00+00:00,0.0,0.013639069242399902,1158.0,1970.7310361353939,1158.0,1970.7446752046362
2025-10-06 18:00:00+00:00,0.0,0.008547373167219227,1046.0,1159.0618988581427,1046.0,1159.07044623131
2025-10-06 19:00:00+00:00,0.0,0.006179718648168622,1106.0,1199.5123158274785,1106.0,1199.5184955461266
2025-10-06 20:00:00+00:00,0.0,0.004861612532426667,1189.0,1339.6635726123857,1189.0,1339.6684342249182
2025-10-06 21:00:00+00:00,0.0,0.004861612532426667,1271.0,1332.679127438907,1271.0,1332.6839890514395
2025-10-06 22:00:00+00:00,0.0,0.004861612532426667,1510.0,1765.819768187147,1510.0,1765.8246297996795
2025-10-06 23:00:00+00:00,0.0,0.004861612532426667,1778.0,2488.1262868672165,1778.0,2488.131148479749
2025-10-07 00:00:00+00:00,0.0,0.004861612532426667,2247.0,2481.6499240696576,2247.0,2481.65478568219
2025-10-07 01:00:00+00:00,0.0,0.004861612532426667,2464.0,2520.1323529931415,2464.0,2520.1372146056738
2025-10-07 02:00:00+00:00,0.0,0.005012960363838852,2648.0,2423.577064856572,2648.0,2423.582077816936
