datetime_utc,irradiance_Wm2,windspeed_ms,temperature_C
2024-03-31 00:00:00+00:00,0.0,1.43,14.9
2024-03-31 01:00:00+00:00,0.0,0.58,15.8
2024-03-31 02:00:00+00:00,0.0,0.98,15.7
2024-03-31 03:00:00+00:00,0.0,1.28,16.0
2024-03-31 04:00:00+00:00,0.0,0.92,16.2
2024-03-31 05:00:00+00:00,29.0,0.54,16.2
2024-03-31 06:00:00+00:00,187.0,0.36,16.8
2024-03-31 07:00:00+00:00,388.0,0.22,18.5
2024-03-31 08:00:00+00:00,577.0,0.94,20.0
2024-03-31 09:00:00+00:00,725.0,1.33,21.2
2024-03-31 10:00:00+00:00,821.0,2.06,22.4
2024-03-31 11:00:00+00:00,853.0,2.53,22.8
2024-03-31 12:00:00+00:00,804.0,3.1,23.1
2024-03-31 13:00:00+00:00,725.0,3.1,22.0
2024-03-31 14:00:00+00:00,576.0,2.72,21.6
2024-03-31 15:00:00+00:00,387.0,2.5,21.0
2024-03-31 16:00:00+00:00,182.0,2.16,19.9
2024-03-31 17:00:00+00:00,28.0,1.58,18.6
2024-03-31 18:00:00+00:00,0.0,2.01,17.8
2024-03-31 19:00:00+00:00,0.0,1.7,16.9
2024-03-31 20:00:00+00:00,0.0,1.6,15.9
2024-03-31 21:00:00+00:00,0.0,1.5,15.3
2024-03-31 22:00:00+00:00,0.0,1.2,15.9
2024-03-31 23:00:00+00:00,0.0,0.73,16.8
2024-04-01 00:00:00+00:00,0.0,0.78,17.0
2024-04-01 01:00:00+00:00,0.0,0.5,16.5
2024-04-01 02:00:00+00:00,0.0,0.32,16.5
2024-04-01 03:00:00+00:00,0.0,0.22,16.3
2024-04-01 04:00:00+00:00,0.0,0.45,16.0
2024-04-01 05:00:00+00:00,31.0,1.0,15.6
2024-04-01 06:00:00+00:00,189.0,0.61,17.1
2024-04-01 07:00:00+00:00,390.0,0.45,18.8
2024-04-01 08:00:00+00:00,577.0,1.22,20.6
2024-04-01 09:00:00+00:00,723.0,1.97,22.2
2024-04-01 10:00:00+00:00,819.0,2.5,23.0
2024-04-01 11:00:00+00:00,851.0,2.39,23.4
2024-04-01 12:00:00+00:00,820.0,2.47,23.9
2024-04-01 13:00:00+00:00,720.0,2.6,22.5
2024-04-01 14:00:00+00:00,565.0,2.31,21.0
2024-04-01 15:00:00+00:00,376.0,1.4,19.6
2024-04-01 16:00:00+00:00,185.0,0.92,18.9
2024-04-01 17:00:00+00:00,29.0,1.4,18.3
2024-04-01 18:00:00+00:00,0.0,1.43,18.1
2024-04-01 19:00:00+00:00,0.0,1.25,17.4
2024-04-01 20:00:00+00:00,0.0,1.5,17.0
2024-04-01 21:00:00+00:00,0.0,1.33,17.9
2024-04-01 22:00:00+00:00,0.0,0.89,19.8
2024-04-01 23:00:00+00:00,0.0,0.64,19.3
2024-04-02 00:00:00+00:00,0.0,1.06,19.0
2024-04-02 01:00:00+00:00,0.0,0.94,18.5
2024-04-02 02:00:00+00:00,0.0,0.81,18.9
2024-04-02 03:00:00+00:00,0.0,1.14,19.5
2024-04-02 04:00:00+00:00,0.0,1.3,19.6
2024-04-02 05:00:00+00:00,35.0,0.82,18.8
2024-04-02 06:00:00+00:00,198.0,0.28,18.9
2024-04-02 07:00:00+00:00,403.0,0.41,19.8
2024-04-02 08:00:00+00:00,586.0,0.7,21.9
2024-04-02 09:00:00+00:00,724.0,0.61,23.9
2024-04-02 10:00:00+00:00,815.0,0.78,25.5
2024-04-02 11:00:00+00:00,857.0,2.33,26.0
2024-04-02 12:00:00+00:00,827.0,2.16,25.5
2024-04-02 13:00:00+00:00,726.0,2.56,24.3
2024-04-02 14:00:00+00:00,556.0,1.53,24.1
2024-04-02 15:00:00+00:00,356.0,1.3,23.2
2024-04-02 16:00:00+00:00,163.0,1.46,21.8
2024-04-02 17:00:00+00:00,26.0,1.22,21.1
2024-04-02 18:00:00+00:00,0.0,1.36,20.9
2024-04-02 19:00:00+00:00,0.0,3.4,20.9
2024-04-02 20:00:00+00:00,0.0,4.04,20.0
2024-04-02 21:00:00+00:00,0.0,3.51,19.0
2024-04-02 22:00:00+00:00,0.0,2.9,17.4
2024-04-02 23:00:00+00:00,0.0,2.26,15.5
2024-04-03 00:00:00+00:00,0.0,1.63,14.1
2024-04-03 01:00:00+00:00,0.0,1.65,15.8
2024-04-03 02:00:00+00:00,0.0,1.9,15.6
2024-04-03 03:00:00+00:00,0.0,1.81,14.6
2024-04-03 04:00:00+00:00,0.0,1.86,13.1
2024-04-03 05:00:00+00:00,37.0,1.66,13.5
2024-04-03 06:00:00+00:00,202.0,0.58,16.8
2024-04-03 07:00:00+00:00,389.0,0.76,19.5
2024-04-03 08:00:00+00:00,576.0,0.73,21.2
2024-04-03 09:00:00+00:00,754.0,0.95,22.6
2024-04-03 10:00:00+00:00,845.0,1.3,23.5
2024-04-03 11:00:00+00:00,876.0,2.24,24.1
2024-04-03 12:00:00+00:00,837.0,2.69,24.7
2024-04-03 13:00:00+00:00,738.0,3.86,24.2
2024-04-03 14:00:00+00:00,575.0,5.33,23.0
2024-04-03 15:00:00+00:00,392.0,4.44,21.5
2024-04-03 16:00:00+00:00,191.0,2.28,20.1
2024-04-03 17:00:00+00:00,32.0,0.92,19.2
2024-04-03 18:00:00+00:00,0.0,0.63,18.5
2024-04-03 19:00:00+00:00,0.0,1.33,17.8
2024-04-03 20:00:00+00:00,0.0,1.04,16.8
2024-04-03 21:00:00+00:00,0.0,0.67,17.0
2024-04-03 22:00:00+00:00,0.0,0.54,16.4
2024-04-03 23:00:00+00:00,0.0,1.22,15.0
2024-04-04 00:00:00+00:00,0.0,1.53,14.5
2024-04-04 01:00:00+00:00,0.0,1.62,14.1
2024-04-04 02:00:00+00:00,0.0,1.62,13.8
2024-04-04 03:00:00+00:00,0.0,1.3,13.9
2024-04-04 04:00:00+00:00,0.0,1.14,14.1
2024-04-04 05:00:00+00:00,38.0,1.06,13.6
2024-04-04 06:00:00+00:00,200.0,0.22,16.0
2024-04-04 07:00:00+00:00,410.0,1.06,18.3
2024-04-04 08:00:00+00:00,599.0,1.7,20.3
2024-04-04 09:00:00+00:00,726.0,1.84,22.0
2024-04-04 10:00:00+00:00,808.0,2.09,23.2
2024-04-04 11:00:00+00:00,845.0,2.62,24.0
2024-04-04 12:00:00+00:00,803.0,2.82,24.5
2024-04-04 13:00:00+00:00,696.0,3.19,24.4
2024-04-04 14:00:00+00:00,582.0,2.78,24.2
2024-04-04 15:00:00+00:00,399.0,2.2,23.6
2024-04-04 16:00:00+00:00,196.0,2.02,22.5
2024-04-04 17:00:00+00:00,34.0,2.75,20.1
2024-04-04 18:00:00+00:00,0.0,4.16,17.9
2024-04-04 19:00:00+00:00,0.0,3.1,17.2
2024-04-04 20:00:00+00:00,0.0,2.69,16.6
2024-04-04 21:00:00+00:00,0.0,1.98,15.9
2024-04-04 22:00:00+00:00,0.0,1.49,15.4
2024-04-04 23:00:00+00:00,0.0,1.43,15.2
2024-04-05 00:00:00+00:00,0.0,1.57,14.4
2024-04-05 01:00:00+00:00,0.0,1.94,14.4
2024-04-05 02:00:00+00:00,0.0,2.28,13.9
2024-04-05 03:00:00+00:00,0.0,2.56,13.3
2024-04-05 04:00:00+00:00,0.0,2.73,12.8
2024-04-05 05:00:00+00:00,42.0,2.34,14.1
2024-04-05 06:00:00+00:00,210.0,0.9,17.4
2024-04-05 07:00:00+00:00,413.0,0.9,20.4
2024-04-05 08:00:00+00:00,600.0,1.41,22.4
2024-04-05 09:00:00+00:00,747.0,1.87,23.8
2024-04-05 10:00:00+00:00,838.0,1.99,24.9
2024-04-05 11:00:00+00:00,866.0,2.16,25.5
2024-04-05 12:00:00+00:00,830.0,3.22,26.1
2024-04-05 13:00:00+00:00,629.0,4.33,23.9
2024-04-05 14:00:00+00:00,542.0,4.46,23.2
2024-04-05 15:00:00+00:00,381.0,3.0,23.0
2024-04-05 16:00:00+00:00,192.0,2.22,22.2
2024-04-05 17:00:00+00:00,33.0,0.92,20.5
2024-04-05 18:00:00+00:00,0.0,0.51,19.6
2024-04-05 19:00:00+00:00,0.0,0.78,18.6
2024-04-05 20:00:00+00:00,0.0,0.7,18.5
2024-04-05 21:00:00+00:00,0.0,1.52,16.5
2024-04-05 22:00:00+00:00,0.0,2.19,15.8
2024-04-05 23:00:00+00:00,0.0,2.56,15.4
2024-04-06 00:00:00+00:00,0.0,2.59,14.8
2024-04-06 01:00:00+00:00,0.0,1.79,15.4
2024-04-06 02:00:00+00:00,0.0,1.97,14.9
2024-04-06 03:00:00+00:00,0.0,2.33,14.6
2024-04-06 04:00:00+00:00,0.0,2.3,14.1
2024-04-06 05:00:00+00:00,44.0,2.02,16.0
2024-04-06 06:00:00+00:00,211.0,0.4,18.7
2024-04-06 07:00:00+00:00,413.0,0.71,20.8
2024-04-06 08:00:00+00:00,590.0,1.84,22.5
2024-04-06 09:00:00+00:00,744.0,2.9,24.0
2024-04-06 10:00:00+00:00,835.0,3.61,25.0
2024-04-06 11:00:00+00:00,863.0,4.38,25.6
2024-04-06 12:00:00+00:00,828.0,4.9,25.5
2024-04-06 13:00:00+00:00,726.0,4.97,24.6
2024-04-06 14:00:00+00:00,563.0,4.74,23.8
2024-04-06 15:00:00+00:00,377.0,3.52,22.8
2024-04-06 16:00:00+00:00,190.0,1.91,21.2
2024-04-06 17:00:00+00:00,34.0,1.0,19.5
2024-04-06 18:00:00+00:00,0.0,1.49,19.0
2024-04-06 19:00:00+00:00,0.0,1.75,18.4
2024-04-06 20:00:00+00:00,0.0,1.66,17.6
2024-04-06 21:00:00+00:00,0.0,1.71,17.3
2024-04-06 22:00:00+00:00,0.0,1.75,17.2
2024-04-06 23:00:00+00:00,0.0,1.41,18.4
2024-04-07 00:00:00+00:00,0.0,1.0,19.0
2024-04-07 01:00:00+00:00,0.0,0.7,18.6
2024-04-07 02:00:00+00:00,0.0,1.53,16.6
2024-04-07 03:00:00+00:00,0.0,1.75,15.3
2024-04-07 04:00:00+00:00,0.0,1.87,14.5
2024-04-07 05:00:00+00:00,45.0,1.55,15.9
2024-04-07 06:00:00+00:00,206.0,0.61,19.1
2024-04-07 07:00:00+00:00,407.0,1.3,22.2
2024-04-07 08:00:00+00:00,563.0,3.76,24.5
2024-04-07 09:00:00+00:00,711.0,5.43,25.0
2024-04-07 10:00:00+00:00,792.0,4.7,25.7
2024-04-07 11:00:00+00:00,768.0,4.82,24.4
2024-04-07 12:00:00+00:00,642.0,5.08,22.9
2024-04-07 13:00:00+00:00,674.0,4.82,22.2
2024-04-07 14:00:00+00:00,545.0,4.7,21.9
2024-04-07 15:00:00+00:00,391.0,4.98,20.9
2024-04-07 16:00:00+00:00,115.0,4.47,19.6
2024-04-07 17:00:00+00:00,25.0,4.79,18.5
2024-04-07 18:00:00+00:00,0.0,3.61,18.2
2024-04-07 19:00:00+00:00,0.0,3.6,17.5
2024-04-07 20:00:00+00:00,0.0,3.31,16.0
2024-04-07 21:00:00+00:00,0.0,2.5,15.2
2024-04-07 22:00:00+00:00,0.0,1.21,14.2
2024-04-07 23:00:00+00:00,0.0,1.94,13.9
2024-04-08 00:00:00+00:00,0.0,2.92,13.9
2024-04-08 01:00:00+00:00,0.0,2.77,14.4
2024-04-08 02:00:00+00:00,0.0,2.86,13.6
2024-04-08 03:00:00+00:00,0.0,3.45,13.1
2024-04-08 04:00:00+00:00,0.0,4.3,12.9
2024-04-08 05:00:00+00:00,49.0,4.2,13.7
2024-04-08 06:00:00+00:00,220.0,3.77,15.2
2024-04-08 07:00:00+00:00,408.0,4.6,16.8
2024-04-08 08:00:00+00:00,600.0,5.58,18.4
2024-04-08 09:00:00+00:00,757.0,5.58,19.4
2024-04-08 10:00:00+00:00,848.0,5.69,20.1
2024-04-08 11:00:00+00:00,891.0,6.28,20.7
2024-04-08 12:00:00+00:00,861.0,6.48,20.9
2024-04-08 13:00:00+00:00,758.0,6.0,20.3
2024-04-08 14:00:00+00:00,605.0,5.32,19.6
2024-04-08 15:00:00+00:00,412.0,5.32,18.8
2024-04-08 16:00:00+00:00,208.0,4.6,17.8
2024-04-08 17:00:00+00:00,40.0,3.82,16.3
2024-04-08 18:00:00+00:00,0.0,3.45,15.4
2024-04-08 19:00:00+00:00,0.0,3.14,14.9
2024-04-08 20:00:00+00:00,0.0,2.5,14.2
2024-04-08 21:00:00+00:00,0.0,2.1,13.4
2024-04-08 22:00:00+00:00,0.0,2.21,12.8
2024-04-08 23:00:00+00:00,0.0,2.5,12.4
2024-04-09 00:00:00+00:00,0.0,2.47,11.7
2024-04-09 01:00:00+00:00,0.0,1.9,12.7
2024-04-09 02:00:00+00:00,0.0,1.49,12.0
2024-04-09 03:00:00+00:00,0.0,1.48,11.7
2024-04-09 04:00:00+00:00,0.0,1.84,10.9
2024-04-09 05:00:00+00:00,54.0,2.26,13.9
2024-04-09 06:00:00+00:00,232.0,2.16,16.7
2024-04-09 07:00:00+00:00,439.0,3.41,18.7
2024-04-09 08:00:00+00:00,625.0,4.02,20.1
2024-04-09 09:00:00+00:00,769.0,4.04,21.5
2024-04-09 10:00:00+00:00,858.0,4.23,22.7
2024-04-09 11:00:00+00:00,889.0,4.1,23.4
2024-04-09 12:00:00+00:00,854.0,4.1,23.7
2024-04-09 13:00:00+00:00,752.0,4.69,23.5
2024-04-09 14:00:00+00:00,604.0,4.54,23.1
2024-04-09 15:00:00+00:00,416.0,3.98,22.3
2024-04-09 16:00:00+00:00,212.0,3.1,21.3
2024-04-09 17:00:00+00:00,42.0,1.96,19.7
2024-04-09 18:00:00+00:00,0.0,2.12,17.5
2024-04-09 19:00:00+00:00,0.0,2.31,15.2
2024-04-09 20:00:00+00:00,0.0,2.47,13.8
2024-04-09 21:00:00+00:00,0.0,2.56,12.8
2024-04-09 22:00:00+00:00,0.0,2.47,12.2
2024-04-09 23:00:00+00:00,0.0,2.68,12.1
2024-04-10 00:00:00+00:00,0.0,3.11,12.1
2024-04-10 01:00:00+00:00,0.0,2.69,12.9
2024-04-10 02:00:00+00:00,0.0,2.8,12.3
2024-04-10 03:00:00+00:00,0.0,2.86,11.8
2024-04-10 04:00:00+00:00,0.0,2.75,11.4
2024-04-10 05:00:00+00:00,56.0,2.22,13.3
2024-04-10 06:00:00+00:00,233.0,0.22,17.8
2024-04-10 07:00:00+00:00,437.0,1.34,19.9
2024-04-10 08:00:00+00:00,622.0,2.64,21.5
2024-04-10 09:00:00+00:00,765.0,3.48,22.8
2024-04-10 10:00:00+00:00,854.0,4.17,23.8
2024-04-10 11:00:00+00:00,882.0,4.31,24.6
2024-04-10 12:00:00+00:00,845.0,4.39,25.3
2024-04-10 13:00:00+00:00,745.0,4.49,24.9
2024-04-10 14:00:00+00:00,596.0,4.24,23.9
2024-04-10 15:00:00+00:00,408.0,2.4,23.1
2024-04-10 16:00:00+00:00,207.0,1.94,22.5
2024-04-10 17:00:00+00:00,42.0,1.8,21.2
2024-04-10 18:00:00+00:00,0.0,1.43,20.2
2024-04-10 19:00:00+00:00,0.0,1.14,18.9
2024-04-10 20:00:00+00:00,0.0,1.14,18.4
2024-04-10 21:00:00+00:00,0.0,1.5,17.4
2024-04-10 22:00:00+00:00,0.0,1.73,16.1
2024-04-10 23:00:00+00:00,0.0,2.42,15.2
2024-04-11 00:00:00+00:00,0.0,2.75,14.1
2024-04-11 01:00:00+00:00,0.0,2.44,13.9
2024-04-11 02:00:00+00:00,0.0,2.6,13.3
2024-04-11 03:00:00+00:00,0.0,2.38,12.9
2024-04-11 04:00:00+00:00,0.0,2.14,12.5
2024-04-11 05:00:00+00:00,59.0,1.36,14.1
2024-04-11 06:00:00+00:00,237.0,0.57,17.5
2024-04-11 07:00:00+00:00,442.0,1.48,20.0
2024-04-11 08:00:00+00:00,624.0,3.96,21.5
2024-04-11 09:00:00+00:00,770.0,4.51,22.6
2024-04-11 10:00:00+00:00,854.0,5.01,23.5
2024-04-11 11:00:00+00:00,881.0,4.92,23.9
2024-04-11 12:00:00+00:00,845.0,5.04,24.0
2024-04-11 13:00:00+00:00,749.0,4.93,23.6
2024-04-11 14:00:00+00:00,600.0,4.83,23.0
2024-04-11 15:00:00+00:00,412.0,4.33,22.0
2024-04-11 16:00:00+00:00,207.0,3.52,21.0
2024-04-11 17:00:00+00:00,43.0,2.21,19.6
2024-04-11 18:00:00+00:00,0.0,2.15,18.5
2024-04-11 19:00:00+00:00,0.0,2.19,17.7
2024-04-11 20:00:00+00:00,0.0,2.62,17.5
2024-04-11 21:00:00+00:00,0.0,2.75,17.3
2024-04-11 22:00:00+00:00,0.0,2.6,17.0
2024-04-11 23:00:00+00:00,0.0,2.6,16.5
2024-04-12 00:00:00+00:00,0.0,2.24,15.6
2024-04-12 01:00:00+00:00,0.0,2.31,16.9
2024-04-12 02:00:00+00:00,0.0,2.12,16.2
2024-04-12 03:00:00+00:00,0.0,1.7,15.8
2024-04-12 04:00:00+00:00,0.0,1.51,15.9
2024-04-12 05:00:00+00:00,61.0,2.02,17.5
2024-04-12 06:00:00+00:00,235.0,1.21,19.1
2024-04-12 07:00:00+00:00,436.0,2.91,20.9
2024-04-12 08:00:00+00:00,619.0,4.22,22.5
2024-04-12 09:00:00+00:00,760.0,5.68,23.8
2024-04-12 10:00:00+00:00,848.0,6.05,24.4
2024-04-12 11:00:00+00:00,875.0,5.32,24.9
2024-04-12 12:00:00+00:00,839.0,4.87,25.0
2024-04-12 13:00:00+00:00,741.0,5.28,24.4
2024-04-12 14:00:00+00:00,593.0,4.79,24.0
2024-04-12 15:00:00+00:00,408.0,4.32,23.3
2024-04-12 16:00:00+00:00,209.0,3.47,22.3
2024-04-12 17:00:00+00:00,44.0,2.11,21.0
2024-04-12 18:00:00+00:00,0.0,1.84,20.0
2024-04-12 19:00:00+00:00,0.0,1.75,19.0
2024-04-12 20:00:00+00:00,0.0,1.58,17.9
2024-04-12 21:00:00+00:00,0.0,1.46,16.9
2024-04-12 22:00:00+00:00,0.0,1.41,16.2
2024-04-12 23:00:00+00:00,0.0,1.6,15.9
2024-04-13 00:00:00+00:00,0.0,1.73,15.6
2024-04-13 01:00:00+00:00,0.0,1.5,16.2
2024-04-13 02:00:00+00:00,0.0,1.5,15.6
2024-04-13 03:00:00+00:00,0.0,1.73,15.0
2024-04-13 04:00:00+00:00,0.0,1.68,14.5
2024-04-13 05:00:00+00:00,63.0,1.2,17.2
2024-04-13 06:00:00+00:00,238.0,1.48,20.3
2024-04-13 07:00:00+00:00,438.0,2.83,22.5
2024-04-13 08:00:00+00:00,620.0,3.81,24.0
2024-04-13 09:00:00+00:00,761.0,4.37,25.1
2024-04-13 10:00:00+00:00,786.0,4.7,26.0
2024-04-13 11:00:00+00:00,816.0,4.53,26.5
2024-04-13 12:00:00+00:00,831.0,4.4,26.7
2024-04-13 13:00:00+00:00,748.0,4.41,26.3
2024-04-13 14:00:00+00:00,598.0,3.71,26.0
2024-04-13 15:00:00+00:00,412.0,3.2,25.4
2024-04-13 16:00:00+00:00,212.0,2.55,24.5
2024-04-13 17:00:00+00:00,46.0,1.32,23.1
2024-04-13 18:00:00+00:00,0.0,1.53,21.5
2024-04-13 19:00:00+00:00,0.0,2.09,19.6
2024-04-13 20:00:00+00:00,0.0,2.46,18.5
2024-04-13 21:00:00+00:00,0.0,2.33,17.8
2024-04-13 22:00:00+00:00,0.0,2.2,17.1
2024-04-13 23:00:00+00:00,0.0,2.39,16.4
2024-04-14 00:00:00+00:00,0.0,2.7,15.9
2024-04-14 01:00:00+00:00,0.0,2.5,17.0
2024-04-14 02:00:00+00:00,0.0,2.62,16.7
2024-04-14 03:00:00+00:00,0.0,2.64,16.4
2024-04-14 04:00:00+00:00,0.0,2.64,16.0
2024-04-14 05:00:00+00:00,65.0,1.98,17.6
2024-04-14 06:00:00+00:00,238.0,0.1,21.5
2024-04-14 07:00:00+00:00,436.0,0.86,23.3
2024-04-14 08:00:00+00:00,616.0,0.92,24.8
2024-04-14 09:00:00+00:00,754.0,1.13,26.2
2024-04-14 10:00:00+00:00,774.0,1.52,26.9
2024-04-14 11:00:00+00:00,726.0,1.79,27.5
2024-04-14 12:00:00+00:00,599.0,1.41,27.2
2024-04-14 13:00:00+00:00,644.0,3.56,26.5
2024-04-14 14:00:00+00:00,577.0,3.54,26.1
2024-04-14 15:00:00+00:00,410.0,3.25,25.5
2024-04-14 16:00:00+00:00,213.0,2.26,23.9
2024-04-14 17:00:00+00:00,48.0,1.28,22.4
2024-04-14 18:00:00+00:00,0.0,0.57,21.6
2024-04-14 19:00:00+00:00,0.0,1.02,20.6
2024-04-14 20:00:00+00:00,0.0,1.1,20.3
2024-04-14 21:00:00+00:00,0.0,1.93,19.1
2024-04-14 22:00:00+00:00,0.0,2.02,18.1
2024-04-14 23:00:00+00:00,0.0,1.78,17.0
2024-04-15 00:00:00+00:00,0.0,1.92,16.7
2024-04-15 01:00:00+00:00,0.0,2.16,16.9
2024-04-15 02:00:00+00:00,0.0,2.36,16.8
2024-04-15 03:00:00+00:00,0.0,2.48,16.5
2024-04-15 04:00:00+00:00,0.0,2.48,16.5
2024-04-15 05:00:00+00:00,71.0,1.91,19.0
2024-04-15 06:00:00+00:00,251.0,0.22,21.1
2024-04-15 07:00:00+00:00,453.0,1.22,22.5
2024-04-15 08:00:00+00:00,635.0,1.48,24.5
2024-04-15 09:00:00+00:00,779.0,3.18,25.6
2024-04-15 10:00:00+00:00,868.0,3.47,26.2
2024-04-15 11:00:00+00:00,895.0,3.48,27.4
2024-04-15 12:00:00+00:00,858.0,3.72,28.0
2024-04-15 13:00:00+00:00,761.0,4.05,27.6
2024-04-15 14:00:00+00:00,610.0,3.72,26.5
2024-04-15 15:00:00+00:00,423.0,2.7,25.5
2024-04-15 16:00:00+00:00,221.0,2.09,23.4
2024-04-15 17:00:00+00:00,50.0,0.54,20.5
2024-04-15 18:00:00+00:00,0.0,2.2,20.2
2024-04-15 19:00:00+00:00,0.0,2.06,20.2
2024-04-15 20:00:00+00:00,0.0,1.24,19.8
2024-04-15 21:00:00+00:00,0.0,1.02,19.5
2024-04-15 22:00:00+00:00,0.0,0.73,20.1
2024-04-15 23:00:00+00:00,0.0,1.03,18.9
2024-04-16 00:00:00+00:00,0.0,1.17,18.1
2024-04-16 01:00:00+00:00,0.0,1.24,17.6
2024-04-16 02:00:00+00:00,0.0,1.08,18.0
2024-04-16 03:00:00+00:00,0.0,1.17,18.1
2024-04-16 04:00:00+00:00,1.0,0.71,19.3
2024-04-16 05:00:00+00:00,74.0,0.85,18.8
2024-04-16 06:00:00+00:00,253.0,1.0,20.5
2024-04-16 07:00:00+00:00,439.0,1.84,21.9
2024-04-16 08:00:00+00:00,562.0,2.05,22.6
2024-04-16 09:00:00+00:00,645.0,2.19,23.4
2024-04-16 10:00:00+00:00,861.0,3.71,24.7
2024-04-16 11:00:00+00:00,876.0,4.0,23.6
2024-04-16 12:00:00+00:00,758.0,4.61,23.0
2024-04-16 13:00:00+00:00,276.0,3.48,21.5
2024-04-16 14:00:00+00:00,360.0,4.25,21.5
2024-04-16 15:00:00+00:00,208.0,2.48,20.8
2024-04-16 16:00:00+00:00,68.0,3.82,19.4
2024-04-16 17:00:00+00:00,27.0,3.4,18.9
2024-04-16 18:00:00+00:00,0.0,3.68,18.6
2024-04-16 19:00:00+00:00,0.0,2.52,18.2
2024-04-16 20:00:00+00:00,0.0,2.28,18.0
2024-04-16 21:00:00+00:00,0.0,1.61,17.7
2024-04-16 22:00:00+00:00,0.0,1.61,17.8
2024-04-16 23:00:00+00:00,0.0,0.8,17.4
2024-04-17 00:00:00+00:00,0.0,1.32,16.2
2024-04-17 01:00:00+00:00,0.0,2.06,17.8
2024-04-17 02:00:00+00:00,0.0,1.9,17.0
2024-04-17 03:00:00+00:00,0.0,2.12,15.9
2024-04-17 04:00:00+00:00,1.0,2.06,16.0
2024-04-17 05:00:00+00:00,41.0,2.18,17.3
2024-04-17 06:00:00+00:00,127.0,2.2,18.2
2024-04-17 07:00:00+00:00,421.0,2.19,20.4
2024-04-17 08:00:00+00:00,605.0,2.33,21.5
2024-04-17 09:00:00+00:00,765.0,3.81,22.6
2024-04-17 10:00:00+00:00,801.0,4.65,22.7
2024-04-17 11:00:00+00:00,857.0,5.12,23.5
2024-04-17 12:00:00+00:00,778.0,3.83,23.6
2024-04-17 13:00:00+00:00,593.0,3.04,23.0
2024-04-17 14:00:00+00:00,511.0,3.26,23.6
2024-04-17 15:00:00+00:00,407.0,2.61,22.9
2024-04-17 16:00:00+00:00,216.0,2.33,21.8
2024-04-17 17:00:00+00:00,51.0,1.86,20.5
2024-04-17 18:00:00+00:00,0.0,1.53,19.4
2024-04-17 19:00:00+00:00,0.0,2.53,18.6
2024-04-17 20:00:00+00:00,0.0,2.0,18.4
2024-04-17 21:00:00+00:00,0.0,3.31,17.8
2024-04-17 22:00:00+00:00,0.0,3.91,17.1
2024-04-17 23:00:00+00:00,0.0,4.4,16.6
2024-04-18 00:00:00+00:00,0.0,4.3,16.1
2024-04-18 01:00:00+00:00,0.0,4.24,17.0
2024-04-18 02:00:00+00:00,0.0,4.1,16.2
2024-04-18 03:00:00+00:00,0.0,3.61,15.5
2024-04-18 04:00:00+00:00,1.0,4.03,15.1
2024-04-18 05:00:00+00:00,81.0,4.7,16.3
2024-04-18 06:00:00+00:00,261.0,4.91,17.6
2024-04-18 07:00:00+00:00,459.0,5.0,19.0
2024-04-18 08:00:00+00:00,632.0,5.25,20.1
2024-04-18 09:00:00+00:00,752.0,5.52,20.6
2024-04-18 10:00:00+00:00,838.0,4.85,21.1
2024-04-18 11:00:00+00:00,873.0,4.98,22.1
2024-04-18 12:00:00+00:00,771.0,5.04,22.4
2024-04-18 13:00:00+00:00,625.0,5.09,22.0
2024-04-18 14:00:00+00:00,583.0,4.79,22.1
2024-04-18 15:00:00+00:00,414.0,5.14,21.8
2024-04-18 16:00:00+00:00,224.0,4.62,20.9
2024-04-18 17:00:00+00:00,55.0,3.86,19.5
2024-04-18 18:00:00+00:00,0.0,3.96,18.6
2024-04-18 19:00:00+00:00,0.0,3.71,17.7
2024-04-18 20:00:00+00:00,0.0,2.8,16.9
2024-04-18 21:00:00+00:00,0.0,2.24,16.1
2024-04-18 22:00:00+00:00,0.0,1.73,15.1
2024-04-18 23:00:00+00:00,0.0,1.21,14.4
2024-04-19 00:00:00+00:00,0.0,1.06,13.8
2024-04-19 01:00:00+00:00,0.0,1.21,14.4
2024-04-19 02:00:00+00:00,0.0,1.12,13.9
2024-04-19 03:00:00+00:00,0.0,0.86,14.4
2024-04-19 04:00:00+00:00,1.0,0.64,14.6
2024-04-19 05:00:00+00:00,83.0,0.54,14.9
2024-04-19 06:00:00+00:00,265.0,1.46,15.9
2024-04-19 07:00:00+00:00,464.0,2.04,17.4
2024-04-19 08:00:00+00:00,633.0,2.05,18.5
2024-04-19 09:00:00+00:00,730.0,2.97,19.5
2024-04-19 10:00:00+00:00,774.0,4.18,20.1
2024-04-19 11:00:00+00:00,801.0,4.03,20.4
2024-04-19 12:00:00+00:00,792.0,4.36,20.5
2024-04-19 13:00:00+00:00,689.0,5.2,19.0
2024-04-19 14:00:00+00:00,254.0,5.56,17.5
2024-04-19 15:00:00+00:00,85.0,4.46,16.3
2024-04-19 16:00:00+00:00,43.0,2.16,15.8
2024-04-19 17:00:00+00:00,21.0,2.01,14.8
2024-04-19 18:00:00+00:00,0.0,0.57,14.1
2024-04-19 19:00:00+00:00,0.0,0.81,14.2
2024-04-19 20:00:00+00:00,0.0,1.17,14.1
2024-04-19 21:00:00+00:00,0.0,2.0,12.6
2024-04-19 22:00:00+00:00,0.0,1.81,12.8
2024-04-19 23:00:00+00:00,0.0,2.1,10.9
2024-04-20 00:00:00+00:00,0.0,2.51,11.2
